web-scraper-order,web-scraper-start-url,pages,pages-href,articles,articles-href,title,subtitle,author,date,content
"1571523190-1019","https://search.huffpost.com/search;_ylt=Awr9DulBiatdTp4A7RJsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0htMlJYUEVZUUhHRkdXZ3hWSXZ6WUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNQRxdWVyeQNoaWxsYXJ5JTIwY2xpbnRvbgR0X3N0bXADMTU3MTUyMzEyMA--?p=hillary+clinton&fr2=sb-top&fr=huffpost","","","Clinton Email Probe Finds No Deliberate Mishandling Of Classified Information","https://search.huffpost.com/click/_ylt=Awr9Du06iqtdY20AxBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551930/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fclinton-email-probe-finds-no-deliberate-mishandling-of-classified-information_n_5dab70a2e4b08cfcc31c6aab/RK=2/RS=CFPDbBJ.WHOvlWruNWgi2esBufc-","Clinton Email Probe Finds No Deliberate Mishandling Of Classified Information","Thirty-eight people violated security protocols around non-classified emails, the probe found.","","10/19/2019 04:36 pm ET","The investigation, the results of which were released on Friday by Republican U.S. Senator Chuck Grassley’s office, centered on whether Clinton, who served as the top U.S. diplomat from 2009 to 2013, jeopardized classified information by using a private email server rather than a government one."
"1571523184-1008","https://search.huffpost.com/search;_ylt=Awr9DulBiatdTp4A7RJsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0htMlJYUEVZUUhHRkdXZ3hWSXZ6WUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNQRxdWVyeQNoaWxsYXJ5JTIwY2xpbnRvbgR0X3N0bXADMTU3MTUyMzEyMA--?p=hillary+clinton&fr2=sb-top&fr=huffpost","","","Van Jones: Hillary Clinton Is Playing A 'Dangerous Game' With Tulsi Gabbard Remarks","https://search.huffpost.com/click/_ylt=Awr9Du06iqtdY20AxhNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551930/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fvan-jones-hillary-clinton-tulsi-gabbard-russia_n_5dab2311e4b0422422c5998b/RK=2/RS=Etw_vh2yT6Mm7zJLralE14SZ_eg-","Van Jones: Hillary Clinton Is Playing A ‘Dangerous Game’ With Tulsi Gabbard Remarks","The CNN host said he doesn’t want Clinton’s comments on Gabbard and Russia to “legitimate these kind of attacks against anybody.”","","10/19/2019 03:44 pm ET","Though many interpreted Clinton’s “grooming” comment as referring to the Russians, Clinton spokesperson Nick Merrill said on Twitter on Friday that the 2016 Democratic presidential nominee was referencing the Republican Party."
"1571523164-963","https://search.huffpost.com/search;_ylt=Awr9DulBiatdTp4A7RJsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0htMlJYUEVZUUhHRkdXZ3hWSXZ6WUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNQRxdWVyeQNoaWxsYXJ5JTIwY2xpbnRvbgR0X3N0bXADMTU3MTUyMzEyMA--?p=hillary+clinton&fr2=sb-top&fr=huffpost","","","Tulsi Gabbard Rips Hillary Clinton In Twitter Tirade As A 'Rot' Sickening Democratic Party","https://search.huffpost.com/click/_ylt=Awr9Du06iqtdY20AzBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551930/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ftulsi-gabbard-hillary-clinton-russian-asset_n_5daa2193e4b08cfcc31b4a5e/RK=2/RS=1hesvJ6.yg0kxBy2TEE4kt.jUZA-","Tulsi Gabbard Rips Hillary Clinton In Twitter Tirade As A ‘Rot’ Sickening Democratic Party","She hit back at Clinton’s suggestion that the Hawaii congresswoman is a Russian asset.","","10/18/2019 05:51 pm ET","“She’s the favorite of the Russians,” said Clinton, who was the 2016 Democratic presidential nominee. “They have a bunch of sites and bots and ways of supporting her so far. And that’s assuming Jill Stein will give it up, which she might not because she’s also a Russian asset.”"
"1571523177-987","https://search.huffpost.com/search;_ylt=Awr9DulBiatdTp4A7RJsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0htMlJYUEVZUUhHRkdXZ3hWSXZ6WUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNQRxdWVyeQNoaWxsYXJ5JTIwY2xpbnRvbgR0X3N0bXADMTU3MTUyMzEyMA--?p=hillary+clinton&fr2=sb-top&fr=huffpost","","","Justin Amash Claims 'Hillary Clinton Is A Donald Trump Asset'","https://search.huffpost.com/click/_ylt=Awr9Du06iqtdY20AyBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551930/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjustin-amash-hillary-clinton-attack-on-tulsi-gabbard-russia-donald-trump_n_5dab0efbe4b0422422c5805a/RK=2/RS=d2d54DqVGr4Dg45ESubwV8SGizo-","Justin Amash Claims ‘Hillary Clinton Is A Donald Trump Asset’","The Michigan congressman rebuked Clinton’s suggestion that Tulsi Gabbard is a Russian asset, warning it helps Trump.","","10/19/2019 10:48 am ET","“The thing we know for sure is that Hillary Clinton is a Donald Trump asset,” Amash tweeted early Saturday. “Hillary does — and did — drive many people into the arms of Donald Trump. Her attack on Tulsi does likewise.”"
"1571523170-979","https://search.huffpost.com/search;_ylt=Awr9DulBiatdTp4A7RJsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0htMlJYUEVZUUhHRkdXZ3hWSXZ6WUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNQRxdWVyeQNoaWxsYXJ5JTIwY2xpbnRvbgR0X3N0bXADMTU3MTUyMzEyMA--?p=hillary+clinton&fr2=sb-top&fr=huffpost","","","Hillary Clinton Drops Out Of Women's Summit Featuring Kirstjen Nielsen","https://search.huffpost.com/click/_ylt=Awr9Du06iqtdY20AyhNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551930/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fhillary-clinton-fortune-kirstjen-nielsen_n_5daa607ae4b0f34e3a75b784/RK=2/RS=nJtFsleWOcDRi6RuoaL8oN.UzZ4-","Hillary Clinton Drops Out Of Women’s Summit Featuring Kirstjen Nielsen","Clinton is the second person to back out of the event amid activist anger that Trump’s former homeland security secretary will be speaking.","","10/18/2019 09:42 pm ET","“Fortune should not be giving Kirstjen Nielsen a platform to rehabilitate her image,” hampton said. “I’ve worked all my life to tell the stories of women, girls and families. Sharing a stage with Nielsen, who separated immigrant families and put babies in cages, would have put a stamp of approval on her immoral and reprehensible actions and help legitimize the terror that Trump is inflicting on immigrants and communities of color.”"
"1571523151-947","https://search.huffpost.com/search;_ylt=Awr9DulBiatdTp4A7RJsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0htMlJYUEVZUUhHRkdXZ3hWSXZ6WUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNQRxdWVyeQNoaWxsYXJ5JTIwY2xpbnRvbgR0X3N0bXADMTU3MTUyMzEyMA--?p=hillary+clinton&fr2=sb-top&fr=huffpost","","","Chelsea Clinton Addresses Rumors She May Run For Congress On 'The View'","https://search.huffpost.com/click/_ylt=Awr9Du06iqtdY20A0BNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551930/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fchelsea-clinton-congress-the-view_n_5da75fe5e4b0a9a0f1d0b4b3/RK=2/RS=.GriQLorpqD9ozw7v9DId7ECbQI-","Chelsea Clinton On ‘The View’ Addresses Rumors She May Run For Congress","The former first daughter said she doesn’t rule out seeking office, “but for right now the answer is no.”","","10/16/2019 03:43 pm ET","Although Clinton’s father, Bill Clinton, was a two-term president after serving as Arkansas’ governor for many years and her mother, Hillary Clinton, served as a senator from New York and was the 2016 Democratic presidential nominee, Chelsea Clinton said she wished the question wasn’t just asked of kids of politicians."
"1571523190-1018","https://search.huffpost.com/search;_ylt=Awr9DulBiatdTp4A7RJsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0htMlJYUEVZUUhHRkdXZ3hWSXZ6WUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNQRxdWVyeQNoaWxsYXJ5JTIwY2xpbnRvbgR0X3N0bXADMTU3MTUyMzEyMA--?p=hillary+clinton&fr2=sb-top&fr=huffpost","","","Clinton Email Probe Finds No Deliberate Mishandling Of Classified Information","https://search.huffpost.com/click/_ylt=Awr9Du06iqtdY20AxBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551930/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fclinton-email-probe-finds-no-deliberate-mishandling-of-classified-information_n_5dab70a2e4b08cfcc31c6aab/RK=2/RS=CFPDbBJ.WHOvlWruNWgi2esBufc-","Clinton Email Probe Finds No Deliberate Mishandling Of Classified Information","Thirty-eight people violated security protocols around non-classified emails, the probe found.","","10/19/2019 04:36 pm ET","WASHINGTON (Reuters) ― A U.S. State Department investigation of Hillary Clinton’s use of a private email server while she was secretary of state has found no evidence of deliberate mishandling of classified information by department employees."
"1571523157-954","https://search.huffpost.com/search;_ylt=Awr9DulBiatdTp4A7RJsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0htMlJYUEVZUUhHRkdXZ3hWSXZ6WUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNQRxdWVyeQNoaWxsYXJ5JTIwY2xpbnRvbgR0X3N0bXADMTU3MTUyMzEyMA--?p=hillary+clinton&fr2=sb-top&fr=huffpost","","","Hillary Clinton Hints At Racism In Media Mistreatment Of Meghan Markle","https://search.huffpost.com/click/_ylt=Awr9Du06iqtdY20AzhNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551930/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fhillary-clinton-meghan-markle-media_n_5da47445e4b06ddfc51dae9a/RK=2/RS=VpwFn7LCe13IZWlYwAEo9Yc0Oxo-","Hillary Clinton Hints At Racism In Media Mistreatment Of Meghan Markle","The former secretary of state and her daughter Chelsea staunchly defended the Duchess of Sussex amid the royal’s lawsuit against a tabloid.","","10/14/2019 10:42 am ET","The royal couple took issue with the tabloid for publishing details of a private letter the duchess sent to her father, Thomas Markle. Harry said the outlet only published parts of the letter, given to the tabloid by the duchess’ dad, to “manipulate” readers. He also reprimanded the press for its “ruthless campaign” against his wife."
"1571523164-967","https://search.huffpost.com/search;_ylt=Awr9DulBiatdTp4A7RJsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0htMlJYUEVZUUhHRkdXZ3hWSXZ6WUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNQRxdWVyeQNoaWxsYXJ5JTIwY2xpbnRvbgR0X3N0bXADMTU3MTUyMzEyMA--?p=hillary+clinton&fr2=sb-top&fr=huffpost","","","Tulsi Gabbard Rips Hillary Clinton In Twitter Tirade As A 'Rot' Sickening Democratic Party","https://search.huffpost.com/click/_ylt=Awr9Du06iqtdY20AzBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551930/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ftulsi-gabbard-hillary-clinton-russian-asset_n_5daa2193e4b08cfcc31b4a5e/RK=2/RS=1hesvJ6.yg0kxBy2TEE4kt.jUZA-","Tulsi Gabbard Rips Hillary Clinton In Twitter Tirade As A ‘Rot’ Sickening Democratic Party","She hit back at Clinton’s suggestion that the Hawaii congresswoman is a Russian asset.","","10/18/2019 05:51 pm ET","“It’s now clear that this primary is between you and me,” Gabbard added. “Don’t cowardly hide behind your proxies. Join the race directly.”"
"1571523184-1002","https://search.huffpost.com/search;_ylt=Awr9DulBiatdTp4A7RJsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0htMlJYUEVZUUhHRkdXZ3hWSXZ6WUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNQRxdWVyeQNoaWxsYXJ5JTIwY2xpbnRvbgR0X3N0bXADMTU3MTUyMzEyMA--?p=hillary+clinton&fr2=sb-top&fr=huffpost","","","Van Jones: Hillary Clinton Is Playing A 'Dangerous Game' With Tulsi Gabbard Remarks","https://search.huffpost.com/click/_ylt=Awr9Du06iqtdY20AxhNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551930/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fvan-jones-hillary-clinton-tulsi-gabbard-russia_n_5dab2311e4b0422422c5998b/RK=2/RS=Etw_vh2yT6Mm7zJLralE14SZ_eg-","Van Jones: Hillary Clinton Is Playing A ‘Dangerous Game’ With Tulsi Gabbard Remarks","The CNN host said he doesn’t want Clinton’s comments on Gabbard and Russia to “legitimate these kind of attacks against anybody.”","","10/19/2019 03:44 pm ET","“She’s playing a very dangerous game,” Jones said during a segment on “Erin Burnett Out Front” on Friday."
"1571523190-1023","https://search.huffpost.com/search;_ylt=Awr9DulBiatdTp4A7RJsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0htMlJYUEVZUUhHRkdXZ3hWSXZ6WUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNQRxdWVyeQNoaWxsYXJ5JTIwY2xpbnRvbgR0X3N0bXADMTU3MTUyMzEyMA--?p=hillary+clinton&fr2=sb-top&fr=huffpost","","","Clinton Email Probe Finds No Deliberate Mishandling Of Classified Information","https://search.huffpost.com/click/_ylt=Awr9Du06iqtdY20AxBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551930/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fclinton-email-probe-finds-no-deliberate-mishandling-of-classified-information_n_5dab70a2e4b08cfcc31c6aab/RK=2/RS=CFPDbBJ.WHOvlWruNWgi2esBufc-","Clinton Email Probe Finds No Deliberate Mishandling Of Classified Information","Thirty-eight people violated security protocols around non-classified emails, the probe found.","","10/19/2019 04:36 pm ET","Then–FBI Director James Comey announced five months before the November 2016 election that no charges would be filed against Clinton, but he found her actions “extremely careless.”"
"1571523157-957","https://search.huffpost.com/search;_ylt=Awr9DulBiatdTp4A7RJsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0htMlJYUEVZUUhHRkdXZ3hWSXZ6WUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNQRxdWVyeQNoaWxsYXJ5JTIwY2xpbnRvbgR0X3N0bXADMTU3MTUyMzEyMA--?p=hillary+clinton&fr2=sb-top&fr=huffpost","","","Hillary Clinton Hints At Racism In Media Mistreatment Of Meghan Markle","https://search.huffpost.com/click/_ylt=Awr9Du06iqtdY20AzhNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551930/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fhillary-clinton-meghan-markle-media_n_5da47445e4b06ddfc51dae9a/RK=2/RS=VpwFn7LCe13IZWlYwAEo9Yc0Oxo-","Hillary Clinton Hints At Racism In Media Mistreatment Of Meghan Markle","The former secretary of state and her daughter Chelsea staunchly defended the Duchess of Sussex amid the royal’s lawsuit against a tabloid.","","10/14/2019 10:42 am ET","Hillary Clinton said previously that she’s “inspired” by the duchess’ initiatives on behalf of women."
"1571523177-985","https://search.huffpost.com/search;_ylt=Awr9DulBiatdTp4A7RJsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0htMlJYUEVZUUhHRkdXZ3hWSXZ6WUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNQRxdWVyeQNoaWxsYXJ5JTIwY2xpbnRvbgR0X3N0bXADMTU3MTUyMzEyMA--?p=hillary+clinton&fr2=sb-top&fr=huffpost","","","Justin Amash Claims 'Hillary Clinton Is A Donald Trump Asset'","https://search.huffpost.com/click/_ylt=Awr9Du06iqtdY20AyBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551930/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjustin-amash-hillary-clinton-attack-on-tulsi-gabbard-russia-donald-trump_n_5dab0efbe4b0422422c5805a/RK=2/RS=d2d54DqVGr4Dg45ESubwV8SGizo-","Justin Amash Claims ‘Hillary Clinton Is A Donald Trump Asset’","The Michigan congressman rebuked Clinton’s suggestion that Tulsi Gabbard is a Russian asset, warning it helps Trump.","Amy Russo","10/19/2019 10:48 am ET",""
"1571523164-961","https://search.huffpost.com/search;_ylt=Awr9DulBiatdTp4A7RJsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0htMlJYUEVZUUhHRkdXZ3hWSXZ6WUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNQRxdWVyeQNoaWxsYXJ5JTIwY2xpbnRvbgR0X3N0bXADMTU3MTUyMzEyMA--?p=hillary+clinton&fr2=sb-top&fr=huffpost","","","Tulsi Gabbard Rips Hillary Clinton In Twitter Tirade As A 'Rot' Sickening Democratic Party","https://search.huffpost.com/click/_ylt=Awr9Du06iqtdY20AzBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551930/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ftulsi-gabbard-hillary-clinton-russian-asset_n_5daa2193e4b08cfcc31b4a5e/RK=2/RS=1hesvJ6.yg0kxBy2TEE4kt.jUZA-","Tulsi Gabbard Rips Hillary Clinton In Twitter Tirade As A ‘Rot’ Sickening Democratic Party","She hit back at Clinton’s suggestion that the Hawaii congresswoman is a Russian asset.","","10/18/2019 05:51 pm ET","The comments were widely interpreted as referring to Russia. However, Clinton spokesperson Nick Merrill later argued that she was instead referring to Republicans."
"1571523190-1024","https://search.huffpost.com/search;_ylt=Awr9DulBiatdTp4A7RJsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0htMlJYUEVZUUhHRkdXZ3hWSXZ6WUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNQRxdWVyeQNoaWxsYXJ5JTIwY2xpbnRvbgR0X3N0bXADMTU3MTUyMzEyMA--?p=hillary+clinton&fr2=sb-top&fr=huffpost","","","Clinton Email Probe Finds No Deliberate Mishandling Of Classified Information","https://search.huffpost.com/click/_ylt=Awr9Du06iqtdY20AxBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551930/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fclinton-email-probe-finds-no-deliberate-mishandling-of-classified-information_n_5dab70a2e4b08cfcc31c6aab/RK=2/RS=CFPDbBJ.WHOvlWruNWgi2esBufc-","Clinton Email Probe Finds No Deliberate Mishandling Of Classified Information","Thirty-eight people violated security protocols around non-classified emails, the probe found.","","10/19/2019 04:36 pm ET","The FBI reopened the probe just days before the election after some of her emails were found on a laptop belonging to the husband of a close aide. Clinton has said the decision to reopen the probe badly damaged her campaign."
"1571523145-936","https://search.huffpost.com/search;_ylt=Awr9DulBiatdTp4A7RJsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0htMlJYUEVZUUhHRkdXZ3hWSXZ6WUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNQRxdWVyeQNoaWxsYXJ5JTIwY2xpbnRvbgR0X3N0bXADMTU3MTUyMzEyMA--?p=hillary+clinton&fr2=sb-top&fr=huffpost","","","Hillary Clinton Taunts ‘Obsessed’ Trump: ‘Obviously, I Can Beat Him Again’","https://search.huffpost.com/click/_ylt=Awr9Du06iqtdY20A0hNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551930/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fhillary-clinton-taunts-donald-trump-obsessed_n_5d9d8ab8e4b02c9da0410f57/RK=2/RS=SGuqZ1OPNn.T3YiQNLs4IZuvDXM-","Hillary Clinton Taunts ‘Obsessed’ Donald Trump: ‘Obviously, I Can Beat Him Again’","“Maybe there does need to be a rematch.”","","10/09/2019 03:48 am ET","In the interview with Woodruff, Clinton said it “truly is remarkable how obsessed he remains with me, but this latest tweet is so typical of him.”"
"1571523190-1020","https://search.huffpost.com/search;_ylt=Awr9DulBiatdTp4A7RJsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0htMlJYUEVZUUhHRkdXZ3hWSXZ6WUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNQRxdWVyeQNoaWxsYXJ5JTIwY2xpbnRvbgR0X3N0bXADMTU3MTUyMzEyMA--?p=hillary+clinton&fr2=sb-top&fr=huffpost","","","Clinton Email Probe Finds No Deliberate Mishandling Of Classified Information","https://search.huffpost.com/click/_ylt=Awr9Du06iqtdY20AxBNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551930/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fclinton-email-probe-finds-no-deliberate-mishandling-of-classified-information_n_5dab70a2e4b08cfcc31c6aab/RK=2/RS=CFPDbBJ.WHOvlWruNWgi2esBufc-","Clinton Email Probe Finds No Deliberate Mishandling Of Classified Information","Thirty-eight people violated security protocols around non-classified emails, the probe found.","","10/19/2019 04:36 pm ET","Clinton turned over roughly 33,000 emails from her private server in 2014, and the State Department probe found “no persuasive evidence of systemic, deliberate mishandling of classified information.”"
"1571523145-934","https://search.huffpost.com/search;_ylt=Awr9DulBiatdTp4A7RJsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0htMlJYUEVZUUhHRkdXZ3hWSXZ6WUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxNQRxdWVyeQNoaWxsYXJ5JTIwY2xpbnRvbgR0X3N0bXADMTU3MTUyMzEyMA--?p=hillary+clinton&fr2=sb-top&fr=huffpost","","","Hillary Clinton Taunts ‘Obsessed’ Trump: ‘Obviously, I Can Beat Him Again’","https://search.huffpost.com/click/_ylt=Awr9Du06iqtdY20A0hNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571551930/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fhillary-clinton-taunts-donald-trump-obsessed_n_5d9d8ab8e4b02c9da0410f57/RK=2/RS=SGuqZ1OPNn.T3YiQNLs4IZuvDXM-","Hillary Clinton Taunts ‘Obsessed’ Donald Trump: ‘Obviously, I Can Beat Him Again’","“Maybe there does need to be a rematch.”","","10/09/2019 03:48 am ET","Trump on Tuesday morning suggested on Twitter that his 2016 Democratic rival “should enter the race to try and steal it away from Uber Left Elizabeth Warren.”"
