web-scraper-order,web-scraper-start-url,pages,pages-href,articles,articles-href,title,subtitle,author,date,content
"1571522087-295","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Rep. Alexandria Ocasio-Cortez To Endorse Bernie Sanders","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAphRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2faoc-endorses-bernie-sanders-2020-presidential-candidate_n_5da68590e4b062bdcb1a8742/RK=2/RS=NRsmy_bJ60YXy0Qh5QoYluBvT9c-","Rep. Alexandria Ocasio-Cortez To Endorse Bernie Sanders","The New York congresswoman’s endorsement provides a jolt of energy to a presidential campaign seeking to regain momentum.","","10/15/2019 11:01 pm ET","CNN reported that Rep. Rashida Tlaib (D-Mich.), the other Muslim woman elected to Congress in 2018, plans to throw her support behind Sanders on Saturday as well, though the Sanders campaign declined to confirm it. A spokesperson for Tlaib did not immediately respond to a request for comment."
"1571522087-286","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Rep. Alexandria Ocasio-Cortez To Endorse Bernie Sanders","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAphRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2faoc-endorses-bernie-sanders-2020-presidential-candidate_n_5da68590e4b062bdcb1a8742/RK=2/RS=NRsmy_bJ60YXy0Qh5QoYluBvT9c-","Rep. Alexandria Ocasio-Cortez To Endorse Bernie Sanders","The New York congresswoman’s endorsement provides a jolt of energy to a presidential campaign seeking to regain momentum.","","10/15/2019 11:01 pm ET","“I’m healthy, I’m feeling great,” Sanders said during the debate, thanking supporters and fellow candidates for their words of support. “I just want to thank you from the bottom of my heart, and I’m so happy to be back here with you this evening.”"
"1571522074-212","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","8:29 p.m. ET"
"1571522087-289","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Rep. Alexandria Ocasio-Cortez To Endorse Bernie Sanders","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAphRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2faoc-endorses-bernie-sanders-2020-presidential-candidate_n_5da68590e4b062bdcb1a8742/RK=2/RS=NRsmy_bJ60YXy0Qh5QoYluBvT9c-","Rep. Alexandria Ocasio-Cortez To Endorse Bernie Sanders","The New York congresswoman’s endorsement provides a jolt of energy to a presidential campaign seeking to regain momentum.","","10/15/2019 11:01 pm ET","Rep. Ilhan Omar (D-Minn.), a fellow freshman progressive, announced that she was endorsing Sanders on Tuesday night as well."
"1571522074-243","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","― Paige Lavender"
"1571522122-395","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","'I Am back,' Bernie Sanders Tells Supporters At NYC Rally","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAmhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-welcome-back-queens-heart-attack_n_5dab74e2e4b0422422c5e936/RK=2/RS=78VTFN3c8b5SsuL1zxF4wOP5BRI-","‘I Am back,’ Bernie Sanders Tells Supporters At NYC Rally","The event marked Sanders’ formal return to the campaign trail less than three weeks after he suffered a heart attack.","","10/19/2019 04:45 pm ET","While he insists he’s ready to move forward, he’s doing so cautiously. Saturday’s rally was his only scheduled appearance before he returns to Iowa late in the coming week."
"1571522109-359","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Bernie Sanders Adds New York Endorsements Ahead Of Comeback Rally In Queens","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAnhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-adds-new-york-endorsements-before-queens-rally_n_5daa7a9ce4b08cfcc31b95de/RK=2/RS=7gTqlI8BCf0THzdNxyMHcSP8Pbk-","Bernie Sanders Adds New York Endorsements Ahead Of Comeback Rally In Queens","Eight Empire State lawmakers now back the Vermont senator’s Democratic presidential bid.","","10/19/2019 09:00 am ET","Sanders, 78, is hoping to regain momentum after suffering a heart attack on Oct. 1 that polling indicates raised doubts in the minds of many Democrats about his fitness to serve in the White House."
"1571522122-397","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","'I Am back,' Bernie Sanders Tells Supporters At NYC Rally","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAmhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-welcome-back-queens-heart-attack_n_5dab74e2e4b0422422c5e936/RK=2/RS=78VTFN3c8b5SsuL1zxF4wOP5BRI-","‘I Am back,’ Bernie Sanders Tells Supporters At NYC Rally","The event marked Sanders’ formal return to the campaign trail less than three weeks after he suffered a heart attack.","","10/19/2019 04:45 pm ET","Despite the aggressive rhetoric from Sanders himself, senior adviser Jeff Weaver said Sanders would ease himself back onto the campaign trail. But by December, he predicted, Sanders health scare will be forgotten."
"1571522074-201","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","― Ja’han Jones"
"1571522095-305","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Bernie Sanders Demonstrated His Health In The Ohio Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQApBRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-demonstrated-health-heart-attack-westerville-ohio-democratic-debate-2020-democratic-presidential-primary_n_5da67d9ce4b062bdcb1a76af/RK=2/RS=BDKogOP8m6sFqyj0nBNH2imbKus-","Bernie Sanders Demonstrated His Health In The Ohio Debate","The Vermont senator was energetic in his first campaign event since suffering a heart attack.","","10/15/2019 10:58 pm ET","He set the tone early, inserting himself into an exchange about the business dealings of former Vice President Joe Biden’s son, Hunter, to expound on a different topic."
"1571522122-396","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","'I Am back,' Bernie Sanders Tells Supporters At NYC Rally","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAmhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-welcome-back-queens-heart-attack_n_5dab74e2e4b0422422c5e936/RK=2/RS=78VTFN3c8b5SsuL1zxF4wOP5BRI-","‘I Am back,’ Bernie Sanders Tells Supporters At NYC Rally","The event marked Sanders’ formal return to the campaign trail less than three weeks after he suffered a heart attack.","","10/19/2019 04:45 pm ET","The week after, he’ll join Rep. Rashida Tlaib, D-Mich., for a tour of her congressional district. Tlaib hasn’t announced whether she’ll endorse Sanders, but she is part of the same small “squad” of minority women on Capitol Hill who gave been a target of President Donald Trump."
"1571522074-104","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","Here’s more from O’Rourke’s plan on legalizing marijuana nationwide and what weed company owners in Oakland, California, told him last month about his plan."
"1571522074-126","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","― Nina Golgowski"
"1571522074-138","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","9:25 p.m. ET"
"1571522074-33","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","10:53 p.m. ET"
"1571522074-153","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","9:17 p.m. ET"
"1571522074-181","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","― Sarah Ruiz-Grossman"
"1571522106-331","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Bernie Sanders To Hold Comeback Rally Across From Nation's Largest Public Housing Complex","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAoBRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-comeback-rally-queens-queensbridge-houses-2020-democratic-presidential-primary_n_5daa140ae4b0f34e3a75619b/RK=2/RS=g1rIRQpeWs.yrqTkS9_3UzgNOc8-","Bernie Sanders To Hold Comeback Rally Across From Nation’s Largest Public Housing Complex","The location, in the shadow of New York’s dirtiest power plant, is a deliberate choice by the senator and his campaign.","","10/18/2019 05:31 pm ET","Sanders, 78, had a strong debate performance on Tuesday, trying to put to rest any lingering doubts about whether he’s fit enough to be president. And this past week, he rolled out the endorsement of Reps. Alexandria Ocasio-Cortez (N.Y.) and Ilhan Omar (Minn.), two of the Democratic Party’s young progressive rising stars."
"1571522095-304","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Bernie Sanders Demonstrated His Health In The Ohio Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQApBRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-demonstrated-health-heart-attack-westerville-ohio-democratic-debate-2020-democratic-presidential-primary_n_5da67d9ce4b062bdcb1a76af/RK=2/RS=BDKogOP8m6sFqyj0nBNH2imbKus-","Bernie Sanders Demonstrated His Health In The Ohio Debate","The Vermont senator was energetic in his first campaign event since suffering a heart attack.","","10/15/2019 10:58 pm ET","With public polling showing Democrats doubting his physical viability, campaign aides vowed that the 78-year-old would assuage such concerns with a robust showing in the three-hour faceoff."
"1571522074-112","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","9:46 p.m. ET"
"1571522074-43","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","She caused a stir last week after being spotted palling around with former President George W. Bush at an NFL game. She was criticized for joking with Bush, and then fiercely defended her friendship with him on her show."
"1571522074-84","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","10:11 p.m. ET"
"1571522074-204","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAqhRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=2wwCg3Mmergx.q75qq.AyVsYwfU-","Read Live Updates From The 4th Democratic Presidential Debate","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","― Paige Lavender"
"1571522106-340","https://search.huffpost.com/search;_ylc=X3IDMgRncHJpZANhaHNTMTUyOFNqYUgwSkIxTVF1WUZBBG5fc3VnZwMxMARwb3MDMARwcXN0cgMEcHFzdHJsAzAEcXN0cmwDMTQEcXVlcnkDQmVybmllJTIwU2FuZGVycwR0X3N0bXADMTU3MTUyMTYwNA--?p=Bernie+Sanders&fr=huffpost","","","Bernie Sanders To Hold Comeback Rally Across From Nation's Largest Public Housing Complex","https://search.huffpost.com/click/_ylt=AwrgCqQQhqtd6hQAoBRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571550864/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-comeback-rally-queens-queensbridge-houses-2020-democratic-presidential-primary_n_5daa140ae4b0f34e3a75619b/RK=2/RS=g1rIRQpeWs.yrqTkS9_3UzgNOc8-","Bernie Sanders To Hold Comeback Rally Across From Nation’s Largest Public Housing Complex","The location, in the shadow of New York’s dirtiest power plant, is a deliberate choice by the senator and his campaign.","","10/18/2019 05:31 pm ET","As Sanders speaks on Saturday, the smokestacks of the Ravenswood Generating Station, a fuel oil and natural gas plant, will tower above the park. Fittingly, Sanders will likely be discussing his twin priorities of fighting climate change and environmental injustice."
