web-scraper-order,web-scraper-start-url,pages,pages-href,articles,articles-href,title,subtitle,author,date,content
"1571523544-1399","https://search.huffpost.com/search;_ylt=Awr9DtBFi6tdvRkAqRNsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzc0MllRNFJvUjRlYlk0WnN5aFZqekEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUyMzUwNQ--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","","","Ocasio-Cortez Responds To Conservative Outlet That Tried To Shame Her For $300 Haircut","https://search.huffpost.com/click/_ylt=Awr9DWe5i6tdHHkAwnRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552313/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-washington-times-haircut_n_5d9f2ff0e4b087efdba97481/RK=2/RS=ELYqJwJO1QnWhgoBBrDDpY0x5GA-","Ocasio-Cortez Responds To Conservative Outlet That Tried To Shame Her For $300 Haircut","The Washington Times was shredded on Twitter for writing about the Democratic lawmaker’s hair and proving it does not know how much women’s haircuts cost.","","10/10/2019 10:36 am ET","Rep. Alexandria Ocasio-Cortez (D-N.Y.) served up a bit of sass in response to a news article that criticized her for spending $300 on a haircut."
"1571523537-1393","https://search.huffpost.com/search;_ylt=Awr9DtBFi6tdvRkAqRNsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzc0MllRNFJvUjRlYlk0WnN5aFZqekEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUyMzUwNQ--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","","","Ocasio-Cortez Tears Into Republicans' ‘Just A Joke’ Defense Of Trump","https://search.huffpost.com/click/_ylt=Awr9DWe5i6tdHHkAxHRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552313/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-republicans-trump-just-a-joke_n_5d9c2cd9e4b03b475f9ef97f/RK=2/RS=GrwIvohnLuxwp_WCOCji04sLGfY-","Alexandria Ocasio-Cortez Tears Into Republicans’ ‘Just A Joke’ Defense Of Trump","“When Republicans say our nation’s laws are ‘just a joke,’ they mean it,” the Democratic lawmaker tweeted.","Lee Moran","10/08/2019 02:59 am ET",""
"1571523548-1431","https://search.huffpost.com/search;_ylt=Awr9DtBFi6tdvRkAqRNsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzc0MllRNFJvUjRlYlk0WnN5aFZqekEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUyMzUwNQ--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","","","Bernie Sanders Adds New York Endorsements Ahead Of Comeback Rally In Queens","https://search.huffpost.com/click/_ylt=Awr9DWe5i6tdHHkAwHRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552313/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-adds-new-york-endorsements-before-queens-rally_n_5daa7a9ce4b08cfcc31b95de/RK=2/RS=ltIF3ULAHc40lEL.t9knHJaDPE4-","Bernie Sanders Adds New York Endorsements Ahead Of Comeback Rally In Queens","Eight Empire State lawmakers now back the Vermont senator’s Democratic presidential bid.","","10/19/2019 09:00 am ET","Ocasio-Cortez “resonates with those young voters who are looking for a reason to vote,” he said."
"1571523561-1459","https://search.huffpost.com/search;_ylt=Awr9DtBFi6tdvRkAqRNsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzc0MllRNFJvUjRlYlk0WnN5aFZqekEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUyMzUwNQ--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","","","Bernie Sanders To Hold Comeback Rally Across From Nation's Largest Public Housing Complex","https://search.huffpost.com/click/_ylt=Awr9DWe5i6tdHHkAvHRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552313/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-comeback-rally-queens-queensbridge-houses-2020-democratic-presidential-primary_n_5daa140ae4b0f34e3a75619b/RK=2/RS=dJdX9zzrelNc62NKvjX51sap9xY-","Bernie Sanders To Hold Comeback Rally Across From Nation’s Largest Public Housing Complex","The location, in the shadow of New York’s dirtiest power plant, is a deliberate choice by the senator and his campaign.","","10/18/2019 05:31 pm ET","“It is a symbolic gesture by Bernie ... saying that this is no longer about being in the heart of Manhattan, this is about the working families in the outer boroughs who have been neglected,” said New York Assemblyman Ron Kim, a Flushing Democrat backing Sanders. “It’s a metaphor for all Americans who feel neglected by Wall Street.”"
"1571523565-1473","https://search.huffpost.com/search;_ylt=Awr9DtBFi6tdvRkAqRNsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzc0MllRNFJvUjRlYlk0WnN5aFZqekEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUyMzUwNQ--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","","","Alexandria Ocasio-Cortez Endorses Bernie Sanders At Comeback Rally In Queens","https://search.huffpost.com/click/_ylt=Awr9DWe5i6tdHHkAunRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552313/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-bernie-sanders-rally-queens_n_5dab70e7e4b08cfcc31c6ac3/RK=2/RS=vkKtGQrNYhvH8Wl4yb.5aj3IxCc-","Alexandria Ocasio-Cortez Endorses Bernie Sanders At Comeback Rally In Queens","The Sanders campaign estimated that the rally drew nearly 26,000 attendees, which would make it the largest Democratic presidential rally of this cycle.","Daniel Marans","10/19/2019 04:56 pm ET",""
"1571523544-1401","https://search.huffpost.com/search;_ylt=Awr9DtBFi6tdvRkAqRNsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzc0MllRNFJvUjRlYlk0WnN5aFZqekEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUyMzUwNQ--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","","","Ocasio-Cortez Responds To Conservative Outlet That Tried To Shame Her For $300 Haircut","https://search.huffpost.com/click/_ylt=Awr9DWe5i6tdHHkAwnRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552313/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-washington-times-haircut_n_5d9f2ff0e4b087efdba97481/RK=2/RS=ELYqJwJO1QnWhgoBBrDDpY0x5GA-","Ocasio-Cortez Responds To Conservative Outlet That Tried To Shame Her For $300 Haircut","The Washington Times was shredded on Twitter for writing about the Democratic lawmaker’s hair and proving it does not know how much women’s haircuts cost.","","10/10/2019 10:36 am ET","The article went on to say that she “shelled out $80 for a haircut and $180 for lowlights” and that a “20% tip would have added $52 to the bill.”"
"1571523519-1350","https://search.huffpost.com/search;_ylt=Awr9DtBFi6tdvRkAqRNsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzc0MllRNFJvUjRlYlk0WnN5aFZqekEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUyMzUwNQ--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","","","Alexandria Ocasio-Cortez ‘Enthusiastically’ Endorses Sen. Ed Markey’s Reelection","https://search.huffpost.com/click/_ylt=Awr9DWe5i6tdHHkAynRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552313/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-endorses-ed-markey-massachusetts-senate_n_5d7c0a9ce4b077dcbd5e2a79/RK=2/RS=Wg2yg3KO1z0goTvVpomZIiu8PHc-","Alexandria Ocasio-Cortez ‘Enthusiastically’ Endorses Sen. Ed Markey’s Reelection","The Democratic senator from Massachusetts, who partnered with the New York congresswoman on the Green New Deal, faces a potentially tough primary.","","09/13/2019 06:30 pm ET","Ocasio-Cortez, who co-sponsored her Green New Deal resolution with Markey, one of Capitol Hill’s veteran climate change experts, emphasized Markey’s leadership on the issue. The Green New Deal, which has become a touchstone for young climate activists, is a blueprint for shifting the U.S. entirely to renewable energy in the coming decades in a way that is economically, socially and racially equitable."
"1571523555-1433","https://search.huffpost.com/search;_ylt=Awr9DtBFi6tdvRkAqRNsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzc0MllRNFJvUjRlYlk0WnN5aFZqekEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUyMzUwNQ--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","","","Rep. Alexandria Ocasio-Cortez To Endorse Bernie Sanders","https://search.huffpost.com/click/_ylt=Awr9DWe5i6tdHHkAvnRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552313/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2faoc-endorses-bernie-sanders-2020-presidential-candidate_n_5da68590e4b062bdcb1a8742/RK=2/RS=o7kHr6WCoQHhm2y1mo.cyR0Q9jY-","Rep. Alexandria Ocasio-Cortez To Endorse Bernie Sanders","The New York congresswoman’s endorsement provides a jolt of energy to a presidential campaign seeking to regain momentum.","","10/15/2019 11:01 pm ET","The Washington Post was the first to report that the rising progressive star planned to back the senator. HuffPost has confirmed the endorsement, which will be publicly announced at a rally in New York on Saturday."
"1571523544-1412","https://search.huffpost.com/search;_ylt=Awr9DtBFi6tdvRkAqRNsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzc0MllRNFJvUjRlYlk0WnN5aFZqekEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUyMzUwNQ--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","","","Ocasio-Cortez Responds To Conservative Outlet That Tried To Shame Her For $300 Haircut","https://search.huffpost.com/click/_ylt=Awr9DWe5i6tdHHkAwnRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552313/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-washington-times-haircut_n_5d9f2ff0e4b087efdba97481/RK=2/RS=ELYqJwJO1QnWhgoBBrDDpY0x5GA-","Ocasio-Cortez Responds To Conservative Outlet That Tried To Shame Her For $300 Haircut","The Washington Times was shredded on Twitter for writing about the Democratic lawmaker’s hair and proving it does not know how much women’s haircuts cost.","","10/10/2019 10:36 am ET","The absurdity of that comparison was also not lost on Twitter:"
"1571523526-1361","https://search.huffpost.com/search;_ylt=Awr9DtBFi6tdvRkAqRNsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzc0MllRNFJvUjRlYlk0WnN5aFZqekEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUyMzUwNQ--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","","","Ocasio-Cortez: Democrats' Refusal To Impeach Trump Is A 'National Scandal'","https://search.huffpost.com/click/_ylt=Awr9DWe5i6tdHHkAyHRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552313/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-trump-impeachment_n_5d8758c4e4b0849d472a95f5/RK=2/RS=NYwhNJgPLigiFYDZaKIXJeGWx1I-","Alexandria Ocasio-Cortez: Democrats’ Refusal To Impeach Trump Is A ‘National Scandal’","House Speaker Nancy Pelosi has repeatedly pushed back on her fellow Democrats’ calls to impeach the president.","","09/22/2019 09:09 am ET","The freshman lawmaker’s tweet follows reports that a U.S. intelligence official filed a whistleblower complaint last month allegedly involving Trump’s efforts to get Ukraine to investigate former Vice President Joe Biden, a front-runner in the 2020 Democratic presidential primary race."
"1571523514-1341","https://search.huffpost.com/search;_ylt=Awr9DtBFi6tdvRkAqRNsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzc0MllRNFJvUjRlYlk0WnN5aFZqekEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUyMzUwNQ--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9DWe5i6tdHHkA1XRsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","","","","","","",""
"1571523555-1447","https://search.huffpost.com/search;_ylt=Awr9DtBFi6tdvRkAqRNsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzc0MllRNFJvUjRlYlk0WnN5aFZqekEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUyMzUwNQ--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","","","Rep. Alexandria Ocasio-Cortez To Endorse Bernie Sanders","https://search.huffpost.com/click/_ylt=Awr9DWe5i6tdHHkAvnRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552313/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2faoc-endorses-bernie-sanders-2020-presidential-candidate_n_5da68590e4b062bdcb1a8742/RK=2/RS=o7kHr6WCoQHhm2y1mo.cyR0Q9jY-","Rep. Alexandria Ocasio-Cortez To Endorse Bernie Sanders","The New York congresswoman’s endorsement provides a jolt of energy to a presidential campaign seeking to regain momentum.","","10/15/2019 11:01 pm ET","But the Vermont senator has been dropping in the polls, and all eyes were on Warren during Tuesday’s debate in Ohio."
"1571523548-1427","https://search.huffpost.com/search;_ylt=Awr9DtBFi6tdvRkAqRNsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzc0MllRNFJvUjRlYlk0WnN5aFZqekEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUyMzUwNQ--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","","","Bernie Sanders Adds New York Endorsements Ahead Of Comeback Rally In Queens","https://search.huffpost.com/click/_ylt=Awr9DWe5i6tdHHkAwHRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552313/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-adds-new-york-endorsements-before-queens-rally_n_5daa7a9ce4b08cfcc31b95de/RK=2/RS=ltIF3ULAHc40lEL.t9knHJaDPE4-","Bernie Sanders Adds New York Endorsements Ahead Of Comeback Rally In Queens","Eight Empire State lawmakers now back the Vermont senator’s Democratic presidential bid.","","10/19/2019 09:00 am ET","Saturday’s rally will give Ocasio-Cortez an opportunity to show if her star power is a major draw for aspiring national leaders."
"1571523537-1395","https://search.huffpost.com/search;_ylt=Awr9DtBFi6tdvRkAqRNsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzc0MllRNFJvUjRlYlk0WnN5aFZqekEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUyMzUwNQ--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","","","Ocasio-Cortez Tears Into Republicans' ‘Just A Joke’ Defense Of Trump","https://search.huffpost.com/click/_ylt=Awr9DWe5i6tdHHkAxHRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552313/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-republicans-trump-just-a-joke_n_5d9c2cd9e4b03b475f9ef97f/RK=2/RS=GrwIvohnLuxwp_WCOCji04sLGfY-","Alexandria Ocasio-Cortez Tears Into Republicans’ ‘Just A Joke’ Defense Of Trump","“When Republicans say our nation’s laws are ‘just a joke,’ they mean it,” the Democratic lawmaker tweeted.","","10/08/2019 02:59 am ET","The lawmaker tweeted a CNN Politics article that detailed multiple times Trump has made a wild statement, only for it to be downplayed by his high-profile GOP supporters as nothing more than a gag — the latest being Trump’s suggestion that China should investigate his potential 2020 rival Joe Biden."
"1571523548-1422","https://search.huffpost.com/search;_ylt=Awr9DtBFi6tdvRkAqRNsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzc0MllRNFJvUjRlYlk0WnN5aFZqekEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUyMzUwNQ--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","","","Bernie Sanders Adds New York Endorsements Ahead Of Comeback Rally In Queens","https://search.huffpost.com/click/_ylt=Awr9DWe5i6tdHHkAwHRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552313/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-adds-new-york-endorsements-before-queens-rally_n_5daa7a9ce4b08cfcc31b95de/RK=2/RS=ltIF3ULAHc40lEL.t9knHJaDPE4-","Bernie Sanders Adds New York Endorsements Ahead Of Comeback Rally In Queens","Eight Empire State lawmakers now back the Vermont senator’s Democratic presidential bid.","","10/19/2019 09:00 am ET","He will be joined onstage at the rally by Ocasio-Cortez, who is expected to formally announce her endorsement there. Sanders courted Ocasio-Cortez in conversations over the course of a month, culminating in a visit she paid to Burlington, Vermont, at the end of September. She met with Sanders and his wife, as well as a group of aides, over two meals, where they developed a rapport, according to someone familiar with Ocasio-Cortez’s thinking."
"1571523561-1453","https://search.huffpost.com/search;_ylt=Awr9DtBFi6tdvRkAqRNsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzc0MllRNFJvUjRlYlk0WnN5aFZqekEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUyMzUwNQ--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","","","Bernie Sanders To Hold Comeback Rally Across From Nation's Largest Public Housing Complex","https://search.huffpost.com/click/_ylt=Awr9DWe5i6tdHHkAvHRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552313/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-comeback-rally-queens-queensbridge-houses-2020-democratic-presidential-primary_n_5daa140ae4b0f34e3a75619b/RK=2/RS=dJdX9zzrelNc62NKvjX51sap9xY-","Bernie Sanders To Hold Comeback Rally Across From Nation’s Largest Public Housing Complex","The location, in the shadow of New York’s dirtiest power plant, is a deliberate choice by the senator and his campaign.","","10/18/2019 05:31 pm ET","The “Bernie’s Back” gathering is slated to take place in Queensbridge Park, which is in the shadow of both the country’s largest public housing development and New York’s dirtiest power plant. In a nod to his surroundings, Sanders plans to focus his remarks on expanding affordable housing and lifting up racially diverse, poor and working-class communities like those in the neighboring Queensbridge Houses."
"1571523531-1378","https://search.huffpost.com/search;_ylt=Awr9DtBFi6tdvRkAqRNsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzc0MllRNFJvUjRlYlk0WnN5aFZqekEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUyMzUwNQ--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","","","'I Am back,' Bernie Sanders Tells Supporters At NYC Rally","https://search.huffpost.com/click/_ylt=Awr9DWe5i6tdHHkAxnRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552313/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-welcome-back-queens-heart-attack_n_5dab74e2e4b0422422c5e936/RK=2/RS=2BrwHR2VGB2yhDPDfmhX63PRijo-","‘I Am back,’ Bernie Sanders Tells Supporters At NYC Rally","The event marked Sanders’ formal return to the campaign trail less than three weeks after he suffered a heart attack.","","10/19/2019 04:45 pm ET","But the fiery Brooklyn native, backed by a slate of new endorsements and two new stents in an artery connected to his heart, appeared to be expanding his coalition on Saturday."
"1571523548-1417","https://search.huffpost.com/search;_ylt=Awr9DtBFi6tdvRkAqRNsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzc0MllRNFJvUjRlYlk0WnN5aFZqekEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUyMzUwNQ--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","","","Bernie Sanders Adds New York Endorsements Ahead Of Comeback Rally In Queens","https://search.huffpost.com/click/_ylt=Awr9DWe5i6tdHHkAwHRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552313/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-adds-new-york-endorsements-before-queens-rally_n_5daa7a9ce4b08cfcc31b95de/RK=2/RS=ltIF3ULAHc40lEL.t9knHJaDPE4-","Bernie Sanders Adds New York Endorsements Ahead Of Comeback Rally In Queens","Eight Empire State lawmakers now back the Vermont senator’s Democratic presidential bid.","","10/19/2019 09:00 am ET","The trio joins a group of five New York lawmakers who had already endorsed Sanders’ bid: New York City Councilman Rafael Espinal, state Assemblymen Ron Kim and Phil Steck, and state Sens. Julia Salazar and James Sanders. (James Sanders is not related to the Vermont senator.)"
