web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1574572644-30701","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=3","'This Anglo man came here to kill Hispanics': After El Paso shooting, will race motivate more violence?","https://www.usatoday.com/story/news/nation/2019/08/06/el-paso-texas-shooting-race-motivate-more-violence/1934948001/","'This Anglo man came here to kill Hispanics': After El Paso shooting, will race motivate more violence?","null","","null","While the shootings would not be the first to target people for their race, they arrive at a time when the nation grapples with the idea of white nationalism, and with political tensions that have emerged from racist remarks and anti-immigrant rhetoric from the president and others."
"1574572700-31438","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=2","Meghan McCain challenges Bernie Sanders to name Republicans he'll work with if elected president","https://www.usatoday.com/story/news/politics/2019/09/04/view-meghan-mccain-challenges-bernie-sanders-bipartisanship/2210622001/","Meghan McCain challenges Bernie Sanders to name Republicans he'll work with if elected president","null","","null","Sanders named Johnny Isakson, the Georgia Republican senator who recently announced his retirement due to health reasons. As Meghan McCain noted Isakson would be vacating his seat, Sanders continued by touting his relationship with John McCain."
"1574572636-30646","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=3","Stephen Colbert thinks Chrissy Teigen's NSFW Twitter lashing for Trump is perfection","https://www.usatoday.com/story/entertainment/tv/2019/09/10/trump-twitter-chrissy-teigen-john-legend-loved-by-stephen-colbert/2272586001/","Stephen Colbert thinks Chrissy Teigen's NSFW Twitter lashing for Trump is perfection","null","","null","""She just beat Trump at Twitter and nicknames..."" Colbert assessed, mentioning the resulting expletive-laden hashtag that gained popularity on the social media site."
"1574572623-30543","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=3","Fake video of Trump shooting media and political opponents shown at conference: New York Times","https://www.usatoday.com/story/news/politics/2019/10/14/violent-video-trump-shooting-media-critics-shown-conference/3972884002/","Fake video of Trump shooting media and political opponents shown at conference: New York Times","null","","null","The video appears to have been created by an organization called TheGeekzTeam, which tweeted it out and uploaded it to YouTube on July 3, 2018. The group has posted many videos of Trump inflicting violence on his perceived enemies, particularly members of the media. This particular video was entitled ""The Trumpsman (The Kingsman Parody)."""
"1574572589-28638","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","Lobbyist says he wasn't lobbying when he tried to oust Ukrainian ambassador. Experts disagree.","https://www.usatoday.com/story/news/politics/2019/11/08/impeachment-lobbyist-bob-livingston-questioned-ukraine-ties-ousting-yovanovitch/4102894002/","Lobbyist says he wasn't lobbying when he tried to oust Ukrainian ambassador. Experts disagree.","null","","null","Giuliani has said he performed some of his work related to Ukraine as an attorney representing Trump. He said the foreign-agent law doesn't apply to his legal activity for the President."
"1574572675-31125","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=2","Democratic debate featured frontrunners who battled each other, attacked Trump","https://www.usatoday.com/story/news/politics/elections/2019/09/12/democratic-debate-stage-features-front-runners-joe-biden-bernie-sanders-elizabeth-warren/2291858001/","Democratic debate featured frontrunners who battled each other, attacked Trump","null","","null","-- John Fritze"
"1574572597-30013","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","News: An earlier version of the following 5 Things You Need To Know column incorrectly stated the days of the games both played and scheduled in the American League Championship Series. The abbreviation for the National League Championship Series has also been corrected. http://www.usatoday.com/story/news/nation/2015/10/23/five-things-to-know-friday/74120440/"
"1574572611-30379","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=3","What you need to know about Kurt Volker, Trump's ex-Ukraine envoy and first witness in impeachment inquiry","https://www.usatoday.com/story/news/politics/2019/10/03/trump-impeachment-inquiry-who-ex-ukraine-envoy-kurt-volker/3850479002/","What you need to know about Kurt Volker, Trump's ex-Ukraine envoy and first witness in impeachment inquiry","null","","null","No evidence of wrongdoing by Biden or his son has been uncovered, but a whistleblower's complaint alleged Trump still ""used the power of his office"" to pressure Zelensky into digging up damaging information on Biden. Democrats say the summary of a July 25 call between Trump and Zelensky corroborates the whistleblower's claims and shows that Trump used U.S. military aid to Ukraine as leverage."
"1574572591-28680","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","2 veterans groups plan to pass out McCain T-shirts at Trump's July 4 celebration","https://www.usatoday.com/story/news/politics/onpolitics/2019/06/25/mccain-t-shirts-trumps-july-4-event/1558309001/","2 veterans groups plan to pass out McCain T-shirts at Trump's July 4 celebration","null","","null","Donald Trump:'I was never a fan of John McCain and I never will be'"
"1574572623-30546","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=3","Fake video of Trump shooting media and political opponents shown at conference: New York Times","https://www.usatoday.com/story/news/politics/2019/10/14/violent-video-trump-shooting-media-critics-shown-conference/3972884002/","Fake video of Trump shooting media and political opponents shown at conference: New York Times","null","","null","A spokesperson for the Trump campaign told The New York Times that the campaign was not involved in the creation of the video, and ""we do not condone violence."""
