web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1574570440-18537","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=2","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","Tech: A previous version of the story misstated a measurement of Internet speed. https://www.usatoday.com/story/tech/columnist/komando/2018/11/01/how-can-check-my-internet-speed-ways-measure-how-fast/1830188002/​"
"1574570440-19517","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=2","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","News: A previous version of the following story misstated the amount in President Obama's 2016 budget devoted to developing new icebreakers. It is $4 million. http://www.usatoday.com/story/news/politics/2015/09/01/trailing-russians-obama-moves-fill-icebreaker-gap/71520950/"
"1574570440-18485","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=2","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","News: A previous headline misstated the location of the shooting in Mexico. https://www.usatoday.com/story/news/world/2019/01/07/7-dead-shooting-mexican-resort-playa-del-carmen/2508372002/​"
"1574570305-16726","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=5","'Living with 2 roommates in a dump': Hawaii is too expensive to be paradise for teachers","https://www.usatoday.com/story/news/education/2019/04/05/apartments-real-estate-hawaii-teaching-jobs/3357914002/","'Living with 2 roommates in a dump': Hawaii is too expensive to be paradise for teachers","null","","null","Rental prices, by extension, continue to soar. Consider this: A young teacher in Hawaii with a salary in the bottom 25% of educators would earn about $3,330 monthly. But it would take 70% of that monthly pay to afford the median rent in Hawaii, according to salary, rent and housing data provided to USA TODAY by Zillow."
"1574570472-20088","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=2","Democratic debate featured frontrunners who battled each other, attacked Trump","https://www.usatoday.com/story/news/politics/elections/2019/09/12/democratic-debate-stage-features-front-runners-joe-biden-bernie-sanders-elizabeth-warren/2291858001/","Democratic debate featured frontrunners who battled each other, attacked Trump","null","","null","It didn’t take long for someone to use the most famous line associated with the city hosting the debate."
"1574570440-18563","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=2","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","Money: An earlier version of this story misspelled the name of Rob Popovic. https://www.usatoday.com/story/money/2018/09/26/counteroffer-workers-risks-accepting-job-market/1349717002/​"
"1574570353-17225","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=4","You elected them to write new laws. They’re letting corporations do it instead.","https://www.usatoday.com/in-depth/news/investigations/2019/04/03/abortion-gun-laws-stand-your-ground-model-bills-conservatives-liberal-corporate-influence-lobbyists/3162173002/","You elected them to write new laws. They’re letting corporations do it instead.","null","","null","For lawmakers, copying model legislation is an easy way to get fully formed bills to put their names on, while building relationships with lobbyists and other potential campaign donors."
"1574570440-19532","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=2","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","News: An earlier version of the following story misidentified Lisette Kimmel. http://www.usatoday.com/story/news/nation-now/2015/08/19/centenarian-couple-celebrates-75th-wedding-anniversary/31979271/"
"1574570465-19877","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=2","Could federal court ruling push how colleges handle sexual assault to U.S. Supreme Court?","https://www.usatoday.com/story/news/education/2019/08/09/campus-sex-assault-cases-supreme-court/1968204001/","Could federal court ruling push how colleges handle sexual assault to U.S. Supreme Court?","null","","null","One thing is certain: more court cases as schools, survivors and those accused all jostle for an acceptable process."
"1574570440-19109","https://www.usatoday.com/search/?q=betsy%20devos","","https://www.usatoday.com/search/?q=betsy%20devos&page=2","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","USA TODAY College: The following student contributor’s story has been updated and rewritten to correct several errors of fact. The story also contained misleading statements and direct quotes that have been edited or removed to set the record straight. http://college.usatoday.com/2016/10/26/voteplz-cash-prizes-millennials-registered-vote/"
