web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1574569427-13487","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=3","Kentucky coach John Calipari plays 'greatest round of golf' with Obama","https://www.usatoday.com/story/sports/ncaab/sec/2019/08/26/college-basketball-kentuckys-john-calipari-barack-obama-play-golf/2121526001/","Kentucky coach John Calipari plays 'greatest round of golf' with Obama","null","","","Kentucky basketball coach John Calipari went golfing over the weekend with former President Barack Obama and his fans couldn't get enough."
"1574569450-13655","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=3","Border Grill founders set to open new LA restaurant","https://www.usatoday.com/story/sponsor-story/wine-and-food-experience/2019/03/07/border-grill-founders-set-open-new-la-restaurant/3078607002/","Border Grill founders set to open new LA restaurant","null","","","Q&A with Chef Susan Feniger"
"1574569432-13519","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=3","Barack Obama's playlist has a hot girl summer vibe with Lizzo, Beyonce and The Rolling Stones","https://www.usatoday.com/story/news/nation/2019/08/24/barack-obamas-summer-playlist-has-bops-beyonce-lizzo-and-others/2108325001/","Barack Obama's playlist has a hot girl summer vibe with Lizzo, Beyonce and The Rolling Stones","null","","","Lizzo seems to be popular among several 2020 Democratic presidential hopefuls — Kirsten Gillibrand has used ""Good As Hell"" as her walkout song at some rallies, and shared a video of her dancing to the song on her campaign bus. The popular song also makes an appearance on Cory Booker's campaign rally playlist, according to a musical analysis from The New York Times."
"1574569371-13014","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=4","Democratic candidates traded barbs and attacks but agreed Trump should be impeached","https://www.usatoday.com/story/news/politics/elections/2019/11/20/democratic-debate-updates-joe-biden-elizabeth-warren-pete-buttigieg-sanders/4243241002/","Democratic candidates traded barbs and attacks but agreed Trump should be impeached","null","","","Biden said he would leave that decision to his Justice Department and that Democrats shouldn’t go down the path of chanting “lock him up,” a reference to a refrain often sounded at Trump campaign rallies about Hillary Clinton. That chant has been heard at Sanders rallies, Maddow said."
"1574569371-13091","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=4","Democratic candidates traded barbs and attacks but agreed Trump should be impeached","https://www.usatoday.com/story/news/politics/elections/2019/11/20/democratic-debate-updates-joe-biden-elizabeth-warren-pete-buttigieg-sanders/4243241002/","Democratic candidates traded barbs and attacks but agreed Trump should be impeached","null","","","Vermont Sen. Bernie Sanders and Pete Buttigieg, the mayor of South Bend, Indiana, also recently ramped up their spending."
"1574569485-13984","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=2","Cuando el tiroteo en El Paso ocurrió, un poeta destacado reflejó en lo que sucedió. Este es su poema","https://www.usatoday.com/story/opinion/2019/10/03/el-paso-shootings-richard-blanco-usa-today-poem-en-espanol-in-spanish/3832813002/","Cuando el tiroteo en El Paso ocurrió, un poeta destacado reflejó en lo que sucedió. Este es su poema","null","","","O say—siéntenos: somos la fortaleza de las niñeras que empujan cochecitos de niños cuesta arriba en los parques, y la musculatura de los bateadores que lanzan un jonrón más allá de los muros del estadio; somos el orgullo de una cama de hotel bien tendida con sábanas de satén y el de los graduados en togas de satén."
"1574569391-13231","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=4","'Snoozefest': Eric Trump tweets that hearing in impeachment inquiry is 'horribly boring'","https://www.usatoday.com/story/news/politics/2019/11/13/eric-trump-thinks-impeachment-hearing-boring/4178953002/","'Snoozefest': Eric Trump tweets that hearing in impeachment inquiry is 'horribly boring'","null","","","""I would think you would be more interested in the historical record of your families corruption being written. It shows how little you care about the rule of law and our country,"" said Jon Wolfsthal, who worked for the National Security Council under President Barack Obama."
"1574569476-13904","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=2","Impeachment inquiry hearings, Anonymous' Trump book, Bye bye, Bei Bei: 5 things to know Tuesday","https://www.usatoday.com/story/news/2019/11/19/impeachment-anonymous-trump-book-bei-bei-leaves-dc-5-things-know-tuesday/4226126002/","Impeachment inquiry hearings, Anonymous' Trump book, Bye bye, Bei Bei: 5 things to know Tuesday","null","","","Four officials who came into contact with President Donald Trump's dealings with Ukraine will testify Tuesday before the House Intelligence Committee. One of the morning witnesses will be Army Lt. Col. Alexander Vindman, a Ukraine expert at the National Security Council, who listened to the July 25 call between Trump and Ukraine President Volodymyr Zelensky and reported concerns to the council's top lawyer. The committee will also hear from Jennifer Williams, a National Security Council aide to Vice President Mike Pence, who also listened to the July 25 call. In the afternoon, the panel will hear from Kurt Volker, the former U.S. special envoy to Ukraine, and Tim Morrison, a National Security Council senior director for Europe and Russia."
"1574569490-14048","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=2","Michigan's Founders Brewing Co. reaches settlement in racial discrimination lawsuit","https://www.usatoday.com/story/money/food/2019/11/01/michigan-brewery-founders-brewing-settles-racial-discrimination-lawsuit/4119563002/","Michigan's Founders Brewing Co. reaches settlement in racial discrimination lawsuit","null","","","Follow Brian Manzullo on Twitter: @BrianManzullo and @SpiritsofDET."
"1574569356-12862","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=5","Deval Patrick, former Massachusetts governor, enters 2020 presidential race","https://www.usatoday.com/story/news/politics/elections/2019/11/14/election-2020-deval-patrick-ex-massachusetts-governor-enters-race/4183687002/","Here’s how you can beat the flu before you ever get sick.","null","","","Patrick made a passing reference to President Donald Trump but did not mention him by name. The election, he said, is ""about more than removing an unpopular and divisive leader"" but about ""delivering instead for you."""
