web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content
"1574566666-9931","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=20","Trump Cabinet officials in the crosshairs as Dems zero in on DeVos, Zinke, others","https://www.foxnews.com/politics/trump-cabinet-officials-in-the-crosshairs-as-dems-zero-in-on-devos-zinke-others","Trump Cabinet officials in the crosshairs as Dems zero in on DeVos, Zinke, others","Trump Cabinet officials in the crosshairs as Dems zero in on DeVos, Zinke, others","","November 30","""Are we doing OK on the border, folks?"" Trump said to cheers of ""Build that wall."""
"1574566540-9727","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=41","Trump education pick DeVos promotes school choice at confirmation hearing","https://www.foxnews.com/politics/trump-education-pick-devos-promotes-school-choice-at-confirmation-hearing","Trump education pick DeVos promotes school choice at confirmation hearing","Trump education pick DeVos promotes school choice at confirmation hearing","","January 17, 2017","Murray also told DeVos that federal policy should be focused on strengthening public schools, ""and certainly not toward diverting taxpayer dollars to fund vouchers that don't work for unaccountable private schools."" She asked DeVos point-blank to pledge that she would not seek to privatize public schools or take money away from them."
"1574566531-9700","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=42","DeVos confirmed as education secretary, Pence casts historic tie-breaking vote","https://www.foxnews.com/politics/devos-confirmed-as-education-secretary-pence-casts-historic-tie-breaking-vote","DeVos confirmed as education secretary, Pence casts historic tie-breaking vote","DeVos confirmed as education secretary, Pence casts historic tie-breaking vote","","February 7, 2017","Pence’s vote marked the first time in American history a vice president has broken a tie on a Cabinet nominee’s Senate confirmation – and the first tie-breaking vote by a VP since 2008. Pence was compelled to cast the vote after two Republican senators – Susan Collins of Maine and Lisa Murkowski of Alaska – joined all 48 Senate Democrats in opposing DeVos."
"1574566703-9980","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=15","DeVos blasts media over ‘shameful’ coverage of Special Olympics proposed cuts","https://www.foxnews.com/politics/devos-blasts-media-over-shameful-coverage-of-special-olympics-cuts","DeVos blasts media over ‘shameful’ coverage of Special Olympics proposed cuts","DeVos blasts media over ‘shameful’ coverage of Special Olympics proposed cuts","","March 28","DeVos drew attention to the $13.2 billion in federal grants awarded to states for special education."
"1574566314-9327","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=72","Video of Candace Owens firing back at Ted Lieu nears CSPAN record","https://www.foxnews.com/politics/candace-owens-ted-lieu-cspan-twitter-record","Video of Candace Owens firing back at Ted Lieu nears CSPAN record","Video of Candace Owens firing back at Ted Lieu nears CSPAN record","","April 12","He added that it’s not yet the most watched C-SPAN video from a House hearing ever as it still lacks a couple of millions views – 5 million at the time of the tweet, though the gap has been cut in half since – to be on par with a video from a House hearing in 2017 in which Secretary of Education Betsy DeVos was criticized for not being able to “come up with one example of discrimination that you would stand up for students.”"
"1574566768-10102","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=5","Betsy DeVos' family boat untied from dock, causing up to $10G in damage, police say","https://www.foxnews.com/politics/betsy-devos-family-boat-untied-from-dock-causing-up-to-10g-in-damage-police-say","Betsy DeVos' family boat untied from dock, causing up to $10G in damage, police say","Betsy DeVos' family boat untied from dock, causing up to $10G in damage, police say","","July 26, 2018","SEN. MARK WARNER’S OFFICE VANDALIZED; SUSPECT ARRESTED"
"1574566456-9567","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=51","Pence could play historic role to break deadlock on Education secretary pick","https://www.foxnews.com/politics/pence-could-play-historic-role-to-break-deadlock-on-education-secretary-pick","Pence could play historic role to break deadlock on Education secretary pick","Pence could play historic role to break deadlock on Education secretary pick","","February 3, 2017","Senate Minority Leader Chuck Schumer of New York calls her ""one of the worst nominees."""
"1574566463-9576","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=50","Transgender families press education secretary on rights","https://www.foxnews.com/politics/transgender-families-press-education-secretary-on-rights","Transgender families press education secretary on rights","Transgender families press education secretary on rights","","March 9, 2017","Parents and activists who met with DeVos on Wednesday said they thought she was moved by their stories, but they still left with little hope that she would be a strong advocate for transgender children."
"1574566666-9942","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=20","Trump Cabinet officials in the crosshairs as Dems zero in on DeVos, Zinke, others","https://www.foxnews.com/politics/trump-cabinet-officials-in-the-crosshairs-as-dems-zero-in-on-devos-zinke-others","Trump Cabinet officials in the crosshairs as Dems zero in on DeVos, Zinke, others","Trump Cabinet officials in the crosshairs as Dems zero in on DeVos, Zinke, others","","November 30","House Democrats have signaled their intent to scrutinize Ross' finances, as well as his responses to federally required disclosure forms and his possible ties to Chinese and Russian interests."
"1574566804-10158","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=0","Betsy DeVos held in contempt by federal judge for violating order on student loan collection","https://www.foxnews.com/politics/betsy-devos-contempt-violating-order-student-loan-collection","Betsy DeVos held in contempt by federal judge for violating order on student loan collection","Betsy DeVos held in contempt by federal judge for violating order on student loan collection","","October 24","According to Kim, “the evidence shows only minimal efforts to comply with the preliminary injunction"" to grant full relief to students. Instead, the judge said DeVos implemented a new methodology that calculated a borrower's eligibility for partial loan forgiveness based on their average earnings."
"1574566747-10077","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=8","Betsy DeVos says visit to Florida high school after shooting was 'sobering, inspiring'","https://www.foxnews.com/politics/betsy-devos-says-visit-to-florida-high-school-after-shooting-was-sobering-inspiring","Betsy DeVos says visit to Florida high school after shooting was 'sobering, inspiring'","Betsy DeVos says visit to Florida high school after shooting was 'sobering, inspiring'","","March 7, 2018","She said she heard a variety of things from the students with whom she spoke with."
"1574566591-9809","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=32","DeVos attacks continue; critics incorrectly blame her for Twitter typo","https://www.foxnews.com/politics/devos-attacks-continue-critics-incorrectly-blame-her-for-twitter-typo","DeVos attacks continue; critics incorrectly blame her for Twitter typo","DeVos attacks continue; critics incorrectly blame her for Twitter typo","","February 13, 2017","But she faced a difficult Senate confirmation process in large part because of her support for voucher programs and other alternatives to public education and because she purportedly never taught in a public school."
"1574566540-9732","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=41","Trump education pick DeVos promotes school choice at confirmation hearing","https://www.foxnews.com/politics/trump-education-pick-devos-promotes-school-choice-at-confirmation-hearing","Trump education pick DeVos promotes school choice at confirmation hearing","Trump education pick DeVos promotes school choice at confirmation hearing","","January 17, 2017","She skirted Sanders' question on whether she would support making child care free or much more affordable for low-income families as is the case in many countries around the world, saying only that she feels strongly about ""parents having an opportunities for child care for their children."""
"1574566314-9324","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=72","Video of Candace Owens firing back at Ted Lieu nears CSPAN record","https://www.foxnews.com/politics/candace-owens-ted-lieu-cspan-twitter-record","Video of Candace Owens firing back at Ted Lieu nears CSPAN record","Video of Candace Owens firing back at Ted Lieu nears CSPAN record","","April 12","The Twitter video of the exchange so far accumulated nearly 6.8 million views and appears to be on track to be most watched C-SPAN clip from a House hearing on all platforms."
"1574566456-9570","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=51","Pence could play historic role to break deadlock on Education secretary pick","https://www.foxnews.com/politics/pence-could-play-historic-role-to-break-deadlock-on-education-secretary-pick","Pence could play historic role to break deadlock on Education secretary pick","Pence could play historic role to break deadlock on Education secretary pick","","February 3, 2017","“I believe their concerns are misplaced,” he said, arguing DeVos’ stance on the role of the federal government in local school systems aligns with what an overwhelming majority of senators voted for in replacing the controversial No Child Left Behind law in 2015."
"1574566632-9844","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=25","19 AGs sue DeVos for delaying for-profit college rules","https://www.foxnews.com/politics/19-ags-sue-devos-for-delaying-for-profit-college-rules","19 AGs sue DeVos for delaying for-profit college rules","19 AGs sue DeVos for delaying for-profit college rules","","July 7, 2017","The lawsuit, filed in federal court in Washington, says DeVos violated rule-making laws when she announced a June 14 decision to delay so-called borrower defense to repayment rules, which were finalized under President Barack Obama and scheduled to take effect July 1."
"1574566783-10125","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=3","Education Secretary Betsy DeVos recovering in wheelchair from bicycle accident injuries","https://www.foxnews.com/politics/education-secretary-betsy-devos-recovering-in-wheelchair-from-bicycle-accident-injuries","Education Secretary Betsy DeVos recovering in wheelchair from bicycle accident injuries","Education Secretary Betsy DeVos recovering in wheelchair from bicycle accident injuries","","January 17","The Lemonade Day, was hosted by Gallup and focused on overcoming entrepreneurial challenges faced by business-related startups."
"1574566591-9806","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=32","DeVos attacks continue; critics incorrectly blame her for Twitter typo","https://www.foxnews.com/politics/devos-attacks-continue-critics-incorrectly-blame-her-for-twitter-typo","DeVos attacks continue; critics incorrectly blame her for Twitter typo","DeVos attacks continue; critics incorrectly blame her for Twitter typo","","February 13, 2017","The tweet included a quotation attributed to W.E.B. Du Bois that incorrectly spelled the sociologist’s last name with an ""e."""
"1574566540-9743","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=41","Trump education pick DeVos promotes school choice at confirmation hearing","https://www.foxnews.com/politics/trump-education-pick-devos-promotes-school-choice-at-confirmation-hearing","Trump education pick DeVos promotes school choice at confirmation hearing","Trump education pick DeVos promotes school choice at confirmation hearing","","January 17, 2017","DeVos has also garnered strong backing from two dozen state governors, as well as another former education secretary, William Bennett."
"1574566367-9453","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=64","Who's in Trump's Cabinet? A full list of the president's top advisers","https://www.foxnews.com/politics/whos-in-trumps-cabinet-a-full-list-of-the-presidents-top-advisers","Who's in Trump's Cabinet? A full list of the president's top advisers","Who's in Trump's Cabinet? A full list of the president's top advisers","","July 12","Assumed office: July 30, 2018"
"1574566582-9804","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=34","Protesters initially block DeVos from entering DC school","https://www.foxnews.com/politics/protesters-initially-block-devos-from-entering-dc-school","Protesters initially block DeVos from entering DC school","Protesters initially block DeVos from entering DC school","","February 10, 2017","Fox News’ Garrett Tenney contributed to this report."
"1574566717-10023","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=13","Trump picks charter school advocate Betsy DeVos for education secretary","https://www.foxnews.com/politics/trump-picks-charter-school-advocate-betsy-devos-for-education-secretary","Trump picks charter school advocate Betsy DeVos for education secretary","Trump picks charter school advocate Betsy DeVos for education secretary","","November 23, 2016","Carson has not yet accepted the offer, but he tweeted on Wednesday that ""an announcement is forthcoming about my role in helping to make America great again."""
"1574566761-10085","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=6","Warren promises to pick public school teacher as education secretary in response to 'terrible' DeVos","https://www.foxnews.com/politics/warren-promises-to-pick-public-school-teacher-as-education-secretary-in-response-to-terrible-devos","Warren promises to pick public school teacher as education secretary in response to 'terrible' DeVos","Warren promises to pick public school teacher as education secretary in response to 'terrible' DeVos","Ronn Blitzer","May 13",""
"1574566497-9662","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=45","DeVos foes in furious push to defeat nomination, still one vote short","https://www.foxnews.com/politics/devos-foes-in-furious-push-to-defeat-nomination-still-one-vote-short","DeVos foes in furious push to defeat nomination, still one vote short","DeVos foes in furious push to defeat nomination, still one vote short","","February 6, 2017","The Democrats' appeals come after GOP Sens. Susan Collins, of Maine, and Lisa Murkowski, of Alaska, announced their opposition last week to DeVos, the school choice advocate and wealthy Michigan political donor. Presuming all 48 Democratic senators oppose DeVos, this brings the tally to 50-50."
"1574566739-10066","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=9","DeVos on college admissions scandal: We need equal opportunity for students","https://www.foxnews.com/politics/devos-on-college-cheating-scandal-we-need-equal-opportunity-for-students","DeVos on college admissions scandal: We need equal opportunity for students","DeVos on college admissions scandal: We need equal opportunity for students","","March 13","Fifty people have been charged, including more than 30 parents, and nine coaches.  Actresses Lori Loughlin and Felicity Huffman are among those parents charged."
"1574566739-10059","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=9","DeVos on college admissions scandal: We need equal opportunity for students","https://www.foxnews.com/politics/devos-on-college-cheating-scandal-we-need-equal-opportunity-for-students","DeVos on college admissions scandal: We need equal opportunity for students","DeVos on college admissions scandal: We need equal opportunity for students","","March 13","Education Secretary Betsy DeVos says higher education institutions and K-12 schools are ""not fair"" when it comes to giving opportunities to students from different financial backgrounds and that the Trump administration is pushing for “equal opportunity for all students” during comments on the college admissions scandal Wednesday."
"1574566531-9713","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&section.path=fnc/politics&type=story&start=42","DeVos confirmed as education secretary, Pence casts historic tie-breaking vote","https://www.foxnews.com/politics/devos-confirmed-as-education-secretary-pence-casts-historic-tie-breaking-vote","DeVos confirmed as education secretary, Pence casts historic tie-breaking vote","DeVos confirmed as education secretary, Pence casts historic tie-breaking vote","","February 7, 2017","Also awaiting floor votes are GOP Rep. Tom Price of Georgia for health secretary and financier Steven Mnuchin for treasury secretary."
