web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
"1571099158-5798","https://www.nytimes.com/search?query=Betsy+Devos","She Left the Education Dept. for Groups It Curbed. Now She’s Back, With Plans.As the architect of higher education policy, Diane Auer Jones is pushing to overhaul accreditation, and, to critics, revive the fortunes of “bottom feeder” for-profit colleges.By Erica L. GreenPRINT EDITIONAn Ally of For-Profit Schools Returns to the Education Dept., With Plans|June 10, 2019, Page A16","https://www.nytimes.com/2019/06/09/us/politics/diane-auer-jones-betsy-devos.html?searchResultPosition=10","She Left the Education Dept. for Groups It Curbed. Now She’s Back, With Plans.","null","","June 9, 2019","Ms. Jones has proposed a significant rewrite of rules that would loosen the federal government’s reins on accreditors, largely invisible but critical watchdogs whose stamp of approval serves as an education institution’s lifeline to millions of dollars in financial aid."
"1571099182-5985","https://www.nytimes.com/search?query=Betsy+Devos","Education Department Hits Michigan State With Record Fine Over Nassar ScandalThe Education Department announced a $4.5 million fine for Michigan State University over the Larry Nassar scandal and ordered an overhaul of its handling of sexual assault.By Erica L. GreenPRINT EDITIONRecord Fine for Michigan St. in Nassar Case|September 6, 2019, Page A13","https://www.nytimes.com/2019/09/05/us/politics/michigan-state-larry-nassar.html?searchResultPosition=3","Education Department Hits Michigan State With Record Fine Over Nassar Scandal","null","","null","“What transpired at Michigan State was abhorrent, inexcusable, and a total and complete failure to follow the law and protect students,” Education Secretary Betsy DeVos said in a statement. “Michigan State will now pay for its failures.”"
"1571099136-5681","https://www.nytimes.com/search?query=Betsy+Devos","The Comforts of the Betsy DeVos WarWhy did the Democrats fight so hard? The rules of normal pre-Trump politics still applied.By Ross DouthatPRINT EDITIONFebruary 8, 2017","https://www.nytimes.com/2017/02/07/opinion/the-comforts-of-the-betsy-devos-war.html?searchResultPosition=17","The Comforts of the Betsy DeVos War","null","","Feb. 7, 2017","Second, even in the age of surging blue-collar populism, upper-middle-class suburbanites haven’t lost their influence, and they generally like their public schools and regard school choice as a threat rather than a promise. Charters and vouchers are most appealing to the poor, the religious and the eccentric — to low-income families locked into failing schools and religious conservatives and bohemians with ideological doubts about the content of the public-school curriculum. That’s a motley, divided constituency, whereas well-off suburbanites are easier to activate and rally. It’s the same dynamic that made it easy to defeat a modest expansion of charter schools in Massachusetts last November: Not only teachers-union-loving Democrats but also lots of Republican-leaning suburbanites, having bought (literally) into the existing system, tend to sympathize with liberal warnings that too much choice could leave their own kids worse off."
"1571099166-5856","https://www.nytimes.com/search?query=Betsy+Devos","Emails Show DeVos Aides Pulled Strings for Failing For-Profit CollegesA House committee has a trove of documents that show top Education Department officials trying to prop up a for-profit chain as it careened toward collapse.By Erica L. Green and Stacy CowleyPRINT EDITIONFor-Profit Failure Clouds Education Dept.|July 24, 2019, Page B1","https://www.nytimes.com/2019/07/23/us/politics/dream-center.html?searchResultPosition=8","Emails Show DeVos Aides Pulled Strings for Failing For-Profit Colleges","null","","July 23, 2019","Although the Trump administration did eventually cut off federal aid to the chain of colleges and precipitate their collapse, Democrats say the department failed to respond to warning signs."
"1571099142-5703","https://www.nytimes.com/search?query=Betsy+Devos","Biggest Offender in Outsize Debt: Graduate SchoolsThe market for master’s degrees behaves in strange and erratic ways, new data reveals.By Kevin CareyPRINT EDITIONGraduate Students Pack on Debt, Earning M.A.s and I.O.U.s|June 4, 2019, Page B4","https://www.nytimes.com/2019/06/03/upshot/student-debt-big-culprit-graduate-school.html?searchResultPosition=15","Biggest Offender in Outsize Debt: Graduate Schools","The market for master’s degrees behaves in strange and erratic ways, new data reveals.","","null","Where does the Academy of Art’s money come from? About $100 million per year arrives as tuition and fees financed by federal student loans. The full scope of the borrowing was revealed May 21, when, for the first time, the Department of Education released information about how much debt students are taking on to earn degrees from various academic programs at American colleges and universities."
"1571099166-5895","https://www.nytimes.com/search?query=Betsy+Devos","Emails Show DeVos Aides Pulled Strings for Failing For-Profit CollegesA House committee has a trove of documents that show top Education Department officials trying to prop up a for-profit chain as it careened toward collapse.By Erica L. Green and Stacy CowleyPRINT EDITIONFor-Profit Failure Clouds Education Dept.|July 24, 2019, Page B1","https://www.nytimes.com/2019/07/23/us/politics/dream-center.html?searchResultPosition=8","Emails Show DeVos Aides Pulled Strings for Failing For-Profit Colleges","null","","July 23, 2019","Education Department officials have maintained that they worked tirelessly to mitigate the fallout of the Dream Center collapse. The department restricted the schools’ cash flow from federal student loans after Dream Center went into receivership in January, barely a month before it cut off federal student loan funds to Argosy University. That final move was considered the death knell for the company."
"1571099100-5525","https://www.nytimes.com/search?query=Betsy+Devos","Tom Price, a Bigger Problem Than Betsy DeVosThere is a nominee beside Betsy DeVos who deserves more attention than he has received.By David Leonhardt","https://www.nytimes.com/2017/02/07/opinion/tom-price-a-bigger-problem-than-betsy-devos.html?searchResultPosition=29","Tom Price, a Bigger Problem Than Betsy DeVos","null","","Feb. 7, 2017","Betsy DeVos has become the Trump nominee that liberals are trying the hardest to defeat — inspiring the #DeVosPledge — and I understand why."
"1571099104-5543","https://www.nytimes.com/search?query=Betsy+Devos","Betsy DeVos’s Nomination for Education Secretary Clears CommitteeDespite protests from Democrats, Ms. DeVos’s nomination will advance to the Senate floor after two rounds of voting that were split along party lines.By Yamiche AlcindorPRINT EDITIONFebruary 1, 2017","https://www.nytimes.com/2017/01/31/us/politics/betsy-devos-education-secretary-nomination.html?searchResultPosition=28","Betsy DeVos’s Nomination for Education Secretary Clears Committee","null","","Jan. 31, 2017","“I have not been persuaded that Betsy DeVos will put students first if she were confirmed, and I have not been persuaded that she has the experience, skills, understanding, or vision to lead this critical department at a time when it is more important than ever,” Ms. Murray said. “From everything we heard, everything we know, and all of the questions that still remain, it is clear to me that Betsy DeVos is the wrong choice to lead our nation’s Department of Education.”"
"1571099186-6036","https://www.nytimes.com/search?query=Betsy+Devos","U.S. Orders Duke and U.N.C. to Recast Tone in Mideast StudiesThe Education Department is investigating a Middle East studies program run by Duke and the University of North Carolina, citing, among other issues, how Judaism is discussed.By Erica L. GreenPRINT EDITIONU.S. Demands Colleges Recast Mideast Focus|September 20, 2019, Page A1","https://www.nytimes.com/2019/09/19/us/politics/anti-israel-bias-higher-education.html?searchResultPosition=2","U.S. Orders Duke and U.N.C. to Recast Tone in Mideast Studies","null","","null","To critics like Ms. Daniel, the targeting of the U.N.C.-Duke program appeared to be a continuation of efforts that predated the Trump administration. A group founded by Mr. Marcus, the Louis D. Brandeis Center for Human Rights Under Law, has pressed Education Department and Congress for years to crack down on Middle East studies programs that the center claimed promoted an anti-Israel bias."
"1571099171-5940","https://www.nytimes.com/search?query=Betsy+Devos","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report FindsAn analysis by the Center for American Progress found that the Trump administration was less likely to investigate claims of discrimination against L.G.B.T.Q. students.By Erica L. GreenPRINT EDITIONL.G.B.T.Q. Students’ Rights Cases Stall Under DeVos, Report Finds|July 30, 2019, Page A12","https://www.nytimes.com/2019/07/29/us/politics/gay-transgender-rights-devos.html?searchResultPosition=6","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report Finds","null","","July 29, 2019","Ms. Mirza said that one finding in particular undercut the department’s claim that the Obama administration’s civil rights office was pushing a political agenda."
"1571099171-5935","https://www.nytimes.com/search?query=Betsy+Devos","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report FindsAn analysis by the Center for American Progress found that the Trump administration was less likely to investigate claims of discrimination against L.G.B.T.Q. students.By Erica L. GreenPRINT EDITIONL.G.B.T.Q. Students’ Rights Cases Stall Under DeVos, Report Finds|July 30, 2019, Page A12","https://www.nytimes.com/2019/07/29/us/politics/gay-transgender-rights-devos.html?searchResultPosition=6","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report Finds","null","","July 29, 2019","It said the current administration averages 11 resolutions that required a change each year, compared with nine averaged under the Obama administration. In fiscal year 2018, the agency obtained more resolutions with change in these categories than the previous administration had achieved in any one year."
"1571099178-5961","https://www.nytimes.com/search?query=Betsy+Devos","DeVos Toughens Rules for Student Borrowers Bilked by CollegesEducation Secretary Betsy DeVos imposed a deadline on claims and eliminated an automatic reprieve for some debt. The changes will take effect with loans made next July.By Stacy CowleyPRINT EDITIONStudents Duped by Colleges Lose Automatic Loan Reprieve|August 31, 2019, Page B6","https://www.nytimes.com/2019/08/30/business/betsy-devos-student-loan-forgiveness.html?searchResultPosition=4","DeVos Toughens Rules for Student Borrowers Bilked by Colleges","null","","Aug. 30, 2019","“We believe that within three years, the borrower will know whether or not there has been misrepresentation,” Diane Auer Jones, the Education Department’s principal deputy under secretary, said Friday on a call with reporters."
"1571099166-5892","https://www.nytimes.com/search?query=Betsy+Devos","Emails Show DeVos Aides Pulled Strings for Failing For-Profit CollegesA House committee has a trove of documents that show top Education Department officials trying to prop up a for-profit chain as it careened toward collapse.By Erica L. Green and Stacy CowleyPRINT EDITIONFor-Profit Failure Clouds Education Dept.|July 24, 2019, Page B1","https://www.nytimes.com/2019/07/23/us/politics/dream-center.html?searchResultPosition=8","Emails Show DeVos Aides Pulled Strings for Failing For-Profit Colleges","null","","July 23, 2019","Dennis Cariello, a Dream Center lawyer, sent an email to company executives before a meeting with A. Wayne Johnson, who headed the department’s office of financial aid. At the meeting, Mr. Cariello planned to deliver a “list of the asks” that amounted to $75 million."
"1571099145-5730","https://www.nytimes.com/search?query=Betsy+Devos","The Risk with Betsy DeVosEducation reform has had some big successes — but the version that DeVos favors has been more worrisome.By David LeonhardtPRINT EDITIONNovember 25, 2016","https://www.nytimes.com/2016/11/24/opinion/the-risk-with-betsy-devos.html?searchResultPosition=14","The Risk with Betsy DeVos","null","","Nov. 24, 2016","Traditional schools often lack both autonomy and accountability. They can’t make their own decisions about curriculum or personnel, and they can deliver poor results, or great results, year after year with little consequence for principals and teachers."
"1571099133-5668","https://www.nytimes.com/search?query=Betsy+Devos","Whose Side Is Betsy DeVos On?At a time when student loan borrowers are suffering, they may lose federal protections.By The Editorial BoardPRINT EDITIONApril 13, 2017, Page A22","https://www.nytimes.com/2017/04/13/opinion/whose-side-is-betsy-devos-on.html?searchResultPosition=18","Whose Side Is Betsy DeVos On?","null","","April 13, 2017","The Illinois and Washington lawsuits argue that Sallie Mae used subprime private loans to build relationships with exploitative schools that then helped the company make more federal loans to their students. Those loans were the jackpot for the company, the lawsuit argues, because they were guaranteed by the government, which steps in to reimburse the lender when a borrower defaults."
"1571099136-5682","https://www.nytimes.com/search?query=Betsy+Devos","The Comforts of the Betsy DeVos WarWhy did the Democrats fight so hard? The rules of normal pre-Trump politics still applied.By Ross DouthatPRINT EDITIONFebruary 8, 2017","https://www.nytimes.com/2017/02/07/opinion/the-comforts-of-the-betsy-devos-war.html?searchResultPosition=17","The Comforts of the Betsy DeVos War","null","","Feb. 7, 2017","Finally, even after Trumpism’s disruptions, the older culture-war bogeymen still get liberals excited. Sure, they’re officially more worried about white nationalism and the fate of NATO, but wave the cape of looming theocracy, and suddenly it’s 2004 all over again. After all, did you hear that DeVos is some sort of Calvinist? That she’s actually linked her policy views to her Christian piety? That her support for school choice could conceivably enable more evangelical and Catholic parents to send their kids to conservative religious schools? (If, that is, they aren’t already … home schooling!)"
"1571099107-5548","https://www.nytimes.com/search?query=Betsy+Devos","Why I Won’t Vote for Betsy DeVosTrump’s pick to run the Education Department would trash the public school system in which my son flourished.By Maggie HassanPRINT EDITIONFebruary 4, 2017, Page A21","https://www.nytimes.com/2017/02/03/opinion/why-i-wont-vote-for-betsy-devos.html?searchResultPosition=27","Why I Won’t Vote for Betsy DeVos","null","","Feb. 3, 2017","At her nomination hearing before the Senate Committee on Health, Education, Labor and Pensions last month, I questioned Ms. DeVos on whether she would enforce the Individuals With Disabilities Education Act, the law that ensures that all students receive a free and full education in our schools. Not only did Ms. DeVos decline to assure senators that she would enforce the law to protect students with disabilities, but she also demonstrated her confusion about whether the I.D.E.A. is a federal law."
"1571099097-5505","https://www.nytimes.com/search?query=Betsy+Devos","Democrats Criticize Betsy DeVos, Trump’s Choice for EducationPresident-elect Donald J. Trump’s cabinet picks for the departments of Health and Human Services, Education and the Interior highlight a week of confirmation hearings.By Emmarie Huetteman and Kate ZernikePRINT EDITIONJanuary 18, 2017","https://www.nytimes.com/2017/01/17/us/politics/what-to-watch-a-crush-of-hearings-and-a-transfer-of-power.html?searchResultPosition=30","Democrats Criticize Betsy DeVos, Trump’s Choice for Education","null","","Jan. 17, 2017","Her opening statement said that the public education system in the United States needed to move away from “a one-size-fits-all model of learning,” and toward one that would support parents who chose to send their children to private or religious schools, or to home school."
"1571099182-5987","https://www.nytimes.com/search?query=Betsy+Devos","Education Department Hits Michigan State With Record Fine Over Nassar ScandalThe Education Department announced a $4.5 million fine for Michigan State University over the Larry Nassar scandal and ordered an overhaul of its handling of sexual assault.By Erica L. GreenPRINT EDITIONRecord Fine for Michigan St. in Nassar Case|September 6, 2019, Page A13","https://www.nytimes.com/2019/09/05/us/politics/michigan-state-larry-nassar.html?searchResultPosition=3","Education Department Hits Michigan State With Record Fine Over Nassar Scandal","null","","null","Mr. Stanley said in a statement that the findings of the department made it clear that the provost and the university’s former president failed to take appropriate action to address inappropriate behavior, specifically that of Mr. Strampel. Lou Anna K. Simon, who served as president during the years that Dr. Nassar abused girls and young women, resigned from the post last year and is facing state and federal charges."
"1571099097-5521","https://www.nytimes.com/search?query=Betsy+Devos","Democrats Criticize Betsy DeVos, Trump’s Choice for EducationPresident-elect Donald J. Trump’s cabinet picks for the departments of Health and Human Services, Education and the Interior highlight a week of confirmation hearings.By Emmarie Huetteman and Kate ZernikePRINT EDITIONJanuary 18, 2017","https://www.nytimes.com/2017/01/17/us/politics/what-to-watch-a-crush-of-hearings-and-a-transfer-of-power.html?searchResultPosition=30","Democrats Criticize Betsy DeVos, Trump’s Choice for Education","null","","Jan. 17, 2017","Just days after congressional Republicans voted to move forward with plans to repeal President Obama’s health care law, senators will question Mr. Price, one of the law’s top critics in Congress. Republicans hope he can be an aggressive force within the administration as they work to repeal and replace the health care law. Democrats, who cannot block the repeal effort, will most likely take the opportunity to highlight their view that repealing the law will leave millions without health insurance."
"1571099110-5560","https://www.nytimes.com/search?query=Betsy+Devos","Betsy DeVos Loves Charter Schools. That’s Bad for Charter Schools.How are teachers devoted to combating racism supposed to deal with being embraced by the Trump administration?By Conor P. WilliamsPRINT EDITIONCharter Schools Have a Betsy DeVos Problem|June 3, 2018, Page SR10","https://www.nytimes.com/2018/06/02/opinion/sunday/betsy-devos-charter-schools-trump.html?searchResultPosition=26","Betsy DeVos Loves Charter Schools. That’s Bad for Charter Schools.","null","","June 2, 2018","At Hiawatha Academies’ elementary school in the Morris Park neighborhood of Minneapolis, signs welcome immigrants in multiple languages. Over 75 percent of students there are learning English as a second language, and most are the children of Hispanic immigrants. Hiawatha runs some of Minnesota’s best public schools for serving such students; the Morris Park school, where math and literacy proficiency rates for students learning English are more than double the statewide averages for that group, is one of its flagships."
"1571099114-5583","https://www.nytimes.com/search?query=Betsy+Devos","Betsy DeVos’s Power Over Black CollegesHer comments about H.B.C.U.s were troubling, but it’s her approach to the budget that will determine whether she’s a friend or foe.By Ivory A. Toldson","https://www.nytimes.com/2017/03/02/opinion/betsy-devoss-power-over-black-colleges.html?searchResultPosition=25","Betsy DeVos’s Power Over Black Colleges","null","","March 2, 2017","Betsy DeVos, the education secretary, deserved the hammering she received for her widely reviled comments characterizing historically black colleges and universities (H.B.C.U.s) as early examples of “school choice.” But when it comes to the fate of H.B.C.U.s under the Trump administration, her apparent misunderstanding of their history is a distraction."
"1571099186-6027","https://www.nytimes.com/search?query=Betsy+Devos","U.S. Orders Duke and U.N.C. to Recast Tone in Mideast StudiesThe Education Department is investigating a Middle East studies program run by Duke and the University of North Carolina, citing, among other issues, how Judaism is discussed.By Erica L. GreenPRINT EDITIONU.S. Demands Colleges Recast Mideast Focus|September 20, 2019, Page A1","https://www.nytimes.com/2019/09/19/us/politics/anti-israel-bias-higher-education.html?searchResultPosition=2","U.S. Orders Duke and U.N.C. to Recast Tone in Mideast Studies","null","","null","The department also criticized the consortium’s teacher training programs for focusing on issues like “unconscious bias, serving L.G.B.T.I.Q. youth in schools, culture and the media, diverse books for the classroom and more.” They said that it had a “startling lack of focus on geography, geopolitical issues, history and language.”"
"1571099110-5564","https://www.nytimes.com/search?query=Betsy+Devos","Betsy DeVos Loves Charter Schools. That’s Bad for Charter Schools.How are teachers devoted to combating racism supposed to deal with being embraced by the Trump administration?By Conor P. WilliamsPRINT EDITIONCharter Schools Have a Betsy DeVos Problem|June 3, 2018, Page SR10","https://www.nytimes.com/2018/06/02/opinion/sunday/betsy-devos-charter-schools-trump.html?searchResultPosition=26","Betsy DeVos Loves Charter Schools. That’s Bad for Charter Schools.","null","","June 2, 2018","Ms. DeVos, who has been widely lampooned for her lack of expertise, can’t stop talking about how much she loves charters. She is so unpopular that she has set off a “political backlash” against these schools, two charter supporters wrote in USA Today. One survey of views on charter schools found that Democrats’ support dropped when they heard that President Trump supported them. In other words, the president and his education secretary are so disliked by liberals that some will automatically reject whatever they endorse."
"1571099166-5880","https://www.nytimes.com/search?query=Betsy+Devos","Emails Show DeVos Aides Pulled Strings for Failing For-Profit CollegesA House committee has a trove of documents that show top Education Department officials trying to prop up a for-profit chain as it careened toward collapse.By Erica L. Green and Stacy CowleyPRINT EDITIONFor-Profit Failure Clouds Education Dept.|July 24, 2019, Page B1","https://www.nytimes.com/2019/07/23/us/politics/dream-center.html?searchResultPosition=8","Emails Show DeVos Aides Pulled Strings for Failing For-Profit Colleges","null","","July 23, 2019","On July 11, Dream Center’s chief operating officer told faculty in a meeting on an Illinois campus that the department would allow the schools’ accreditor to grant retroactive accreditation. He said department officials “changed their regulation to open the door to letting it happen,” according to a recording of the meeting obtained by the committee. He referred to a conversation with Ms. Jones the week prior where “she said everybody was going to be accommodating.”"
"1571099148-5740","https://www.nytimes.com/search?query=Betsy+Devos","No Profit in Betsy DeVosWhat Donald Trump teaches us about higher education.By Gail CollinsPRINT EDITIONOctober 28, 2017, Page A19","https://www.nytimes.com/2017/10/27/opinion/betsy-devos-for-profit-colleges.html?searchResultPosition=13","No Profit in Betsy DeVos","null","","Oct. 27, 2017","To oversee the critical issue of fraud in higher education, DeVos picked Julian Schmoke Jr., whose former job was a dean of — yes! — a for-profit university. Specifically a school named DeVry. Last year, under fire from state prosecutors and the Federal Trade Commission, DeVry agreed to pay $100 million to students who complained that they had been misled by its recruitment pitch."
"1571099097-5502","https://www.nytimes.com/search?query=Betsy+Devos","Democrats Criticize Betsy DeVos, Trump’s Choice for EducationPresident-elect Donald J. Trump’s cabinet picks for the departments of Health and Human Services, Education and the Interior highlight a week of confirmation hearings.By Emmarie Huetteman and Kate ZernikePRINT EDITIONJanuary 18, 2017","https://www.nytimes.com/2017/01/17/us/politics/what-to-watch-a-crush-of-hearings-and-a-transfer-of-power.html?searchResultPosition=30","Democrats Criticize Betsy DeVos, Trump’s Choice for Education","null","","Jan. 17, 2017","■ Representative Ryan Zinke, Republican of Montana, Mr. Trump’s choice for secretary of the Interior, had an easier time of it in his hearing on Tuesday."
"1571099148-5747","https://www.nytimes.com/search?query=Betsy+Devos","No Profit in Betsy DeVosWhat Donald Trump teaches us about higher education.By Gail CollinsPRINT EDITIONOctober 28, 2017, Page A19","https://www.nytimes.com/2017/10/27/opinion/betsy-devos-for-profit-colleges.html?searchResultPosition=13","No Profit in Betsy DeVos","null","","Oct. 27, 2017","There are so many awful for-profit school stories. There was that one in New York that sold students a $35,000 “Gold Elite Package” and had to change its name to “Entrepreneur Initiative” after the state determined it had no right to call itself a university. …"
"1571099178-5971","https://www.nytimes.com/search?query=Betsy+Devos","DeVos Toughens Rules for Student Borrowers Bilked by CollegesEducation Secretary Betsy DeVos imposed a deadline on claims and eliminated an automatic reprieve for some debt. The changes will take effect with loans made next July.By Stacy CowleyPRINT EDITIONStudents Duped by Colleges Lose Automatic Loan Reprieve|August 31, 2019, Page B6","https://www.nytimes.com/2019/08/30/business/betsy-devos-student-loan-forgiveness.html?searchResultPosition=4","DeVos Toughens Rules for Student Borrowers Bilked by Colleges","null","","Aug. 30, 2019","The clause, known as “borrower defense to repayment,” was little used for decades, until a wave of large, for-profit chain failures began in 2014, when Corinthian Colleges collapsed. Caught off guard by a deluge of claims, the Obama administration struggled to create a process for managing and adjudicating them. It eventually approved or set in motion approvals on nearly 48,000 claims, many of them in the last few weeks of President Barack Obama’s term, eliminating $600 million in borrower debt."
"1571099133-5666","https://www.nytimes.com/search?query=Betsy+Devos","Whose Side Is Betsy DeVos On?At a time when student loan borrowers are suffering, they may lose federal protections.By The Editorial BoardPRINT EDITIONApril 13, 2017, Page A22","https://www.nytimes.com/2017/04/13/opinion/whose-side-is-betsy-devos-on.html?searchResultPosition=18","Whose Side Is Betsy DeVos On?","null","","April 13, 2017","The Illinois and Washington attorneys general argue that Sallie Mae engaged in predatory lending, saddling people with private subprime loans that the company knew in advance were likely to fail because borrowers would not be able to repay them. The two attorneys general — part of an investigative coalition of 29 states — argue that borrowers deserve to have these tainted private loans forgiven."
"1571099155-5786","https://www.nytimes.com/search?query=Betsy+Devos","The Bane That Is Betsy DeVosWatch out, the secretary of education is on the loose.By Gail CollinsPRINT EDITIONThe Bane  That Is  Betsy DeVos|August 18, 2018, Page A21","https://www.nytimes.com/2018/08/17/opinion/betsy-devos-for-profit-colleges.html?searchResultPosition=11","The Bane That Is Betsy DeVos","Watch out, the secretary of education is on the loose.","","null","And lord knows what’s next. Amy Laitinen, at the nonpartisan think tank New America, is worrying that the department will “allow a college to outsource its program to an unaccredited provider.” Which in theory could mean that when you pay your tuition to what seems to be a legitimate school, you could find yourself bused over to Trump University for classes."
"1571099104-5540","https://www.nytimes.com/search?query=Betsy+Devos","Betsy DeVos’s Nomination for Education Secretary Clears CommitteeDespite protests from Democrats, Ms. DeVos’s nomination will advance to the Senate floor after two rounds of voting that were split along party lines.By Yamiche AlcindorPRINT EDITIONFebruary 1, 2017","https://www.nytimes.com/2017/01/31/us/politics/betsy-devos-education-secretary-nomination.html?searchResultPosition=28","Betsy DeVos’s Nomination for Education Secretary Clears Committee","null","","Jan. 31, 2017","Democrats, teachers’ unions and liberal protesters have been flooding senators with calls and emails protesting her nomination for myriad reasons. They have expressed concern about her family’s contributions to groups that support so-called conversion therapy for gay people; her donations to Republicans and their causes, which she agreed have totaled about $200 million over the years; and her past statements that government “sucks” and that public schools are a “dead end.”"
"1571099182-5986","https://www.nytimes.com/search?query=Betsy+Devos","Education Department Hits Michigan State With Record Fine Over Nassar ScandalThe Education Department announced a $4.5 million fine for Michigan State University over the Larry Nassar scandal and ordered an overhaul of its handling of sexual assault.By Erica L. GreenPRINT EDITIONRecord Fine for Michigan St. in Nassar Case|September 6, 2019, Page A13","https://www.nytimes.com/2019/09/05/us/politics/michigan-state-larry-nassar.html?searchResultPosition=3","Education Department Hits Michigan State With Record Fine Over Nassar Scandal","null","","null","The president of Michigan State University, Samuel L. Stanley Jr., pledged immediate action. Among the first was accepting the resignation of June Youatt, the school’s provost, effective immediately."
"1571099148-5735","https://www.nytimes.com/search?query=Betsy+Devos","No Profit in Betsy DeVosWhat Donald Trump teaches us about higher education.By Gail CollinsPRINT EDITIONOctober 28, 2017, Page A19","https://www.nytimes.com/2017/10/27/opinion/betsy-devos-for-profit-colleges.html?searchResultPosition=13","No Profit in Betsy DeVos","null","Gail Collins","Oct. 27, 2017",""
"1571099124-5640","https://www.nytimes.com/search?query=Betsy+Devos","Protester Shouts ‘Shame’ at Betsy DeVosMs. DeVos, the new education secretary, was blocked from entering a middle school in Washington on Friday.By REUTERS","https://www.nytimes.com/video/us/100000004924754/protester-shouts-shame-at-betsy-devos.html?searchResultPosition=21","null","null","Site Feedback","null",""
"1571099171-5932","https://www.nytimes.com/search?query=Betsy+Devos","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report FindsAn analysis by the Center for American Progress found that the Trump administration was less likely to investigate claims of discrimination against L.G.B.T.Q. students.By Erica L. GreenPRINT EDITIONL.G.B.T.Q. Students’ Rights Cases Stall Under DeVos, Report Finds|July 30, 2019, Page A12","https://www.nytimes.com/2019/07/29/us/politics/gay-transgender-rights-devos.html?searchResultPosition=6","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report Finds","null","","July 29, 2019","An overwhelming number of complaints, 75.9 percent, alleged sexual or gender harassment, and transgender students were overrepresented in the filings."
"1571099186-6033","https://www.nytimes.com/search?query=Betsy+Devos","U.S. Orders Duke and U.N.C. to Recast Tone in Mideast StudiesThe Education Department is investigating a Middle East studies program run by Duke and the University of North Carolina, citing, among other issues, how Judaism is discussed.By Erica L. GreenPRINT EDITIONU.S. Demands Colleges Recast Mideast Focus|September 20, 2019, Page A1","https://www.nytimes.com/2019/09/19/us/politics/anti-israel-bias-higher-education.html?searchResultPosition=2","U.S. Orders Duke and U.N.C. to Recast Tone in Mideast Studies","null","","null","In June, Ms. DeVos said she had ordered an investigation into whether the Duke-U.N.C. consortium had misused any of the $235,000 it received in Title VI grants, including to sponsor an event in March called “Conflict Over Gaza: People, Politics and Possibilities.” Representative George Holding, Republican of North Carolina, had requested that Ms. DeVos investigate whether federal funding was used to host the conference, which constituents had said was rife with “radical anti-Israel bias.”"
"1571099166-5872","https://www.nytimes.com/search?query=Betsy+Devos","Emails Show DeVos Aides Pulled Strings for Failing For-Profit CollegesA House committee has a trove of documents that show top Education Department officials trying to prop up a for-profit chain as it careened toward collapse.By Erica L. Green and Stacy CowleyPRINT EDITIONFor-Profit Failure Clouds Education Dept.|July 24, 2019, Page B1","https://www.nytimes.com/2019/07/23/us/politics/dream-center.html?searchResultPosition=8","Emails Show DeVos Aides Pulled Strings for Failing For-Profit Colleges","null","","July 23, 2019","Yet for five months, Dream Center kept advertising, “We remain accredited.”"
"1571099133-5665","https://www.nytimes.com/search?query=Betsy+Devos","Whose Side Is Betsy DeVos On?At a time when student loan borrowers are suffering, they may lose federal protections.By The Editorial BoardPRINT EDITIONApril 13, 2017, Page A22","https://www.nytimes.com/2017/04/13/opinion/whose-side-is-betsy-devos-on.html?searchResultPosition=18","Whose Side Is Betsy DeVos On?","null","","April 13, 2017","A suit brought by the Consumer Financial Protection Bureau claims that Navient saved itself money by steering borrowers into costly repayment strategies that added billions in interest to their balances. But as Stacy Cowley and Jessica Silver-Greenberg reported in The Times on Monday, states’ lawsuits are especially damning with respect to Sallie Mae — the company that spun off Navient in 2014."
"1571099097-5506","https://www.nytimes.com/search?query=Betsy+Devos","Democrats Criticize Betsy DeVos, Trump’s Choice for EducationPresident-elect Donald J. Trump’s cabinet picks for the departments of Health and Human Services, Education and the Interior highlight a week of confirmation hearings.By Emmarie Huetteman and Kate ZernikePRINT EDITIONJanuary 18, 2017","https://www.nytimes.com/2017/01/17/us/politics/what-to-watch-a-crush-of-hearings-and-a-transfer-of-power.html?searchResultPosition=30","Democrats Criticize Betsy DeVos, Trump’s Choice for Education","null","","Jan. 17, 2017","“Too many parents are denied access to the full range of options,” she said. “Choices that many of us — here in this room — have exercised for our own children.”"
"1571099124-5620","https://www.nytimes.com/search?query=Betsy+Devos","Protester Shouts ‘Shame’ at Betsy DeVosMs. DeVos, the new education secretary, was blocked from entering a middle school in Washington on Friday.By REUTERS","https://www.nytimes.com/video/us/100000004924754/protester-shouts-shame-at-betsy-devos.html?searchResultPosition=21","null","null","2020 Elections","null",""
