web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content
"1571539696-25594","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=7","Nancy Pelosi, Alexandria Ocasio-Cortez meet to ease party infighting","https://www.foxnews.com/transcript/nancy-pelosi-alexandria-ocasio-cortez-meet-to-ease-party-infighting","Nancy Pelosi, Alexandria Ocasio-Cortez meet to ease party infighting","Nancy Pelosi, Alexandria Ocasio-Cortez meet to ease party infighting","","July 26","MCDOWELL: People watch these videos and know whether they live here in New York City or anywhere in this country, if the police officers can't and won't defend themselves even against water attacks, they can't defend the people and protect the people of the city in which they work. Mayor de Blasio, what did he say? Crime has gone down year after year after year, that's in spite of him. That's because of the police officers. That's because of the NYPD. And he's lucky, because he failed in every other way in this city whether it's protecting kids, the homeless, the mentally ill, students. The only reason that he's still in office is because the police department. This has to stop. All of these people need to go to jail."
"1571539377-24184","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=45","Republican and Jamaican immigrant Scherie Murray steps forward to challenge Rep. Alexandria Ocasio-Cortez in 2020","https://www.foxnews.com/transcript/republican-and-jamaican-immigrant-scherie-murray-steps-forward-to-challenge-rep-alexandria-ocasio-cortez-in-2020","Republican and Jamaican immigrant Scherie Murray steps forward to challenge Rep. Alexandria Ocasio-Cortez in 2020","Republican and Jamaican immigrant Scherie Murray steps forward to challenge Rep. Alexandria Ocasio-Cortez in 2020","","July 17","HANNITY: Scherie Murray, thank you for being with us. We'll follow your campaign very closely. Coming up, a horrific story over California. Over 20 MS-13 gang members arrested in what prosecutors are describing as a medieval style slaying. Trace Gallagher. Full report. Straight ahead."
"1571539377-23970","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=45","Republican and Jamaican immigrant Scherie Murray steps forward to challenge Rep. Alexandria Ocasio-Cortez in 2020","https://www.foxnews.com/transcript/republican-and-jamaican-immigrant-scherie-murray-steps-forward-to-challenge-rep-alexandria-ocasio-cortez-in-2020","Republican and Jamaican immigrant Scherie Murray steps forward to challenge Rep. Alexandria Ocasio-Cortez in 2020","Republican and Jamaican immigrant Scherie Murray steps forward to challenge Rep. Alexandria Ocasio-Cortez in 2020","","July 17","The so-called squad is controlling all aspects of the Democratic Party's message and their platform, and anyone who gets in their way or doesn't fully support their radical dreams is accused of either bigotry or whatever, and today, Congresswoman Tlaib became the second member of the squad to actually accuse her own house speaker, Nancy Pelosi, of racism. This is number two -- two of the four with liberals that are leading in the house and influencing the 2020 Democratic candidates."
"1571539696-25606","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=7","Nancy Pelosi, Alexandria Ocasio-Cortez meet to ease party infighting","https://www.foxnews.com/transcript/nancy-pelosi-alexandria-ocasio-cortez-meet-to-ease-party-infighting","Nancy Pelosi, Alexandria Ocasio-Cortez meet to ease party infighting","Nancy Pelosi, Alexandria Ocasio-Cortez meet to ease party infighting","","July 26","CAFARO: Much, much more--"
"1571539392-24196","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=43","What does Alexandria Ocasio-Cortez and the 'Squad's' prominence mean for the Democrats?","https://www.foxnews.com/transcript/what-does-alexandria-ocasio-cortez-and-the-squads-prominence-mean-for-the-democrats","What does Alexandria Ocasio-Cortez and the 'Squad's' prominence mean for the Democrats?","What does Alexandria Ocasio-Cortez and the 'Squad's' prominence mean for the Democrats?","","July 18","Tonight, we are tracking multiple breaking news stories, including a bombshell new discovery from Judicial Watch, showing what is a possible link between Obama and officials and the Russia collusion witch hunt in the fall of 2016."
"1571539377-24028","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=45","Republican and Jamaican immigrant Scherie Murray steps forward to challenge Rep. Alexandria Ocasio-Cortez in 2020","https://www.foxnews.com/transcript/republican-and-jamaican-immigrant-scherie-murray-steps-forward-to-challenge-rep-alexandria-ocasio-cortez-in-2020","Republican and Jamaican immigrant Scherie Murray steps forward to challenge Rep. Alexandria Ocasio-Cortez in 2020","Republican and Jamaican immigrant Scherie Murray steps forward to challenge Rep. Alexandria Ocasio-Cortez in 2020","","July 17","So when you turn on conspiracy theory, Democrat state TV, either MSDNC or fake news CNN, and you hear the echo chamber and their fully typical daily freak out mode, just know that it's more selective moral outrage. They don't really care about these issues, they only care about them if they can use them to bludgeon a Republican, a conservative, or Trump or anybody that likes Trump, and nobody calls their bluff better than President Trump."
"1571539665-25432","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=12","Sean Hannity invites Rep. Alexandria Ocasio-Cortez onto his show","https://www.foxnews.com/transcript/sean-hannity-invites-rep-alexandria-ocasio-cortez-onto-his-show","Sean Hannity invites Rep. Alexandria Ocasio-Cortez onto his show","Sean Hannity invites Rep. Alexandria Ocasio-Cortez onto his show","","July 11","RIVERA: Sad, sickening."
"1571539377-24170","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=45","Republican and Jamaican immigrant Scherie Murray steps forward to challenge Rep. Alexandria Ocasio-Cortez in 2020","https://www.foxnews.com/transcript/republican-and-jamaican-immigrant-scherie-murray-steps-forward-to-challenge-rep-alexandria-ocasio-cortez-in-2020","Republican and Jamaican immigrant Scherie Murray steps forward to challenge Rep. Alexandria Ocasio-Cortez in 2020","Republican and Jamaican immigrant Scherie Murray steps forward to challenge Rep. Alexandria Ocasio-Cortez in 2020","","July 17","SCHERIE MURRAY, R-NY, CONGRESSIONAL CANDIDATE: It's a pleasure to be with you this evening, Sean."
"1571539605-24520","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=20","Justin Haskins: Alexandria Ocasio-Cortez proves again she has no idea what she is talking about","https://www.foxnews.com/opinion/justin-haskins-alexandria-ocasio-cortez-proves-again-she-has-no-idea-what-she-is-talking-about","Justin Haskins: Alexandria Ocasio-Cortez proves again she has no idea what she is talking about","Justin Haskins: Alexandria Ocasio-Cortez proves again she has no idea what she is talking about","","September 21","OCASIO-CORTEZ PROMOTES DC STATEHOOD, CLAIMS 'RIGHT TO VOTE IS DENIED'"
"1571539649-24908","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=14","Rep. Alexandria Ocasio-Cortez blasts conditions at migrant detention centers","https://www.foxnews.com/transcript/rep-alexandria-ocasio-cortez-blasts-conditions-at-migrant-detention-centers","Rep. Alexandria Ocasio-Cortez blasts conditions at migrant detention centers","Rep. Alexandria Ocasio-Cortez blasts conditions at migrant detention centers","","July 2","But if you respond angrily or you make a -- or criticize her, suddenly she becomes the victim. These are snowflake bearing switch blades. They come at you and the moment you respond it's like, oh, my God, you hate me. And it's like -- it is kind of weird. And the irony of this whole thing is the left incentivizes these crises by egging on two things. The caravans, they were encouraged as a way to overwhelm the border to create visuals. Next? They were incentivizes to bring children because we -- the activists were telling people it was easier to get across the border if you bring kids."
"1571539696-25652","https://www.foxnews.com/search-results/search?q=alexandria%20ocasio%20cortez&ss=fn&start=7","Nancy Pelosi, Alexandria Ocasio-Cortez meet to ease party infighting","https://www.foxnews.com/transcript/nancy-pelosi-alexandria-ocasio-cortez-meet-to-ease-party-infighting","Nancy Pelosi, Alexandria Ocasio-Cortez meet to ease party infighting","Nancy Pelosi, Alexandria Ocasio-Cortez meet to ease party infighting","","July 26","WATTERS: OK. All right."
