web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content
"1571537470-21487","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=0","Trump cites unlikely allies Clinton, Obama amid border wall showdown","https://www.foxnews.com/politics/trump-cites-unlikely-allies-amid-border-wall-showdown-hillary-clinton-barack-obama","Trump cites unlikely allies Clinton, Obama amid border wall showdown","Trump cites unlikely allies Clinton, Obama amid border wall showdown","","January 6","Last week, former White House Chief of Staff John Kelly flatly asserted in an interview with The Los Angeles Times that the president's proposed border project ""is not a wall"" and that all plans for a concrete wall were abandoned long ago -- directly contradicting the White House's repeated claims."
"1571537132-20077","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=47","President Trump's attorneys react to Mueller's testimony","https://www.foxnews.com/transcript/president-trumps-attorneys-react-to-muellers-testimony","President Trump's attorneys react to Mueller's testimony","President Trump's attorneys react to Mueller's testimony","","July 24","But I think the most telling thing today was when former special counsel Mueller had to go before the committee after answering Ted Lieu's question incorrectly, as if they didn't know that question was coming, and had to go and correct it and said, we never made a determination regarding culpability of illegal violation here. Never made that determination."
"1571537114-19882","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=49","11-year-old says teacher shamed her for choosing Trump as her hero","https://www.foxnews.com/transcript/11-year-old-says-teacher-shamed-her-for-choosing-trump-as-her-hero","11-year-old says teacher shamed her for choosing Trump as her hero","11-year-old says teacher shamed her for choosing Trump as her hero","","April 9","TRACE GALLAGHER, CORRESPONDENT: Hi, Laura. The book is called ""The Hill to Die On."" It lays out how most political experts thought Joe Crowley's Congressional seat was, quote, safer than Fort Knox, saying Crowley was first elected in 1998 and that by 2016, he was among the Democratic Party's elder statesman, and was even thinking about challenging Nancy Pelosi for the party leadership. He eventually decided not to go against Pelosi."
"1571537114-19895","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=49","11-year-old says teacher shamed her for choosing Trump as her hero","https://www.foxnews.com/transcript/11-year-old-says-teacher-shamed-her-for-choosing-trump-as-her-hero","11-year-old says teacher shamed her for choosing Trump as her hero","11-year-old says teacher shamed her for choosing Trump as her hero","","April 9","UNIDENTIFIED FEMALE: Yes, now looking back at it. I do realize it was really close."
"1571537185-20666","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=38","El Paso, TX Customs and Border Patrol chief: We're seeing an unprecedented number of family-unit aliens","https://www.foxnews.com/transcript/el-paso-tx-customs-and-border-patrol-chief-were-seeing-an-unprecedented-number-of-family-unit-aliens","El Paso, TX Customs and Border Patrol chief: We're seeing an unprecedented number of family-unit aliens","El Paso, TX Customs and Border Patrol chief: We're seeing an unprecedented number of family-unit aliens","","April 25","And apparently, we're buying quite a bit, at least when it comes to Amazon. How you interpret those numbers is anyone's guess. I know Charles Payne is the immediate go-to guy, here at Fox News and Fox Business, for that. The numbers look good but we have a high bar for these guys."
"1571537185-20740","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=38","El Paso, TX Customs and Border Patrol chief: We're seeing an unprecedented number of family-unit aliens","https://www.foxnews.com/transcript/el-paso-tx-customs-and-border-patrol-chief-were-seeing-an-unprecedented-number-of-family-unit-aliens","El Paso, TX Customs and Border Patrol chief: We're seeing an unprecedented number of family-unit aliens","El Paso, TX Customs and Border Patrol chief: We're seeing an unprecedented number of family-unit aliens","","April 25","(COMMERCIAL BREAK)"
"1571537177-20311","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=39","Mike Pence on Rep. Lewis' comments, US-Russia relation; Brennan on Russia dossier, global hotspots facing Trump","https://www.foxnews.com/transcript/mike-pence-on-rep-lewis-comments-us-russia-relation-brennan-on-russia-dossier-global-hotspots-facing-trump","Mike Pence on Rep. Lewis' comments, US-Russia relation; Brennan on Russia dossier, global hotspots facing Trump","Mike Pence on Rep. Lewis' comments, US-Russia relation; Brennan on Russia dossier, global hotspots facing Trump","","January 15, 2017","This is a rush transcript from ""Fox News Sunday,"" January 15, 2017. This copy may not be in its final form and may be updated."
"1571537441-21374","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=4","Treatment by the press: Obama vs. Trump","https://www.foxnews.com/transcript/treatment-by-the-press-obama-vs-trump","Treatment by the press: Obama vs. Trump","Treatment by the press: Obama vs. Trump","","January 18, 2017","BOLLING: Yes."
"1571537351-21004","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=18","Harry Reid vs. President-Elect Obama?","https://www.foxnews.com/story/harry-reid-vs-president-elect-obama","Harry Reid vs. President-Elect Obama?","Harry Reid vs. President-Elect Obama?","","January 7, 2009","And finally, an annual sled dog race in Frazee, Minnesota has been canceled. It’s been called off twice before because of a lack of snow. But this time, the race has been abandoned because there is too much snow."
"1571537177-20468","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=39","Mike Pence on Rep. Lewis' comments, US-Russia relation; Brennan on Russia dossier, global hotspots facing Trump","https://www.foxnews.com/transcript/mike-pence-on-rep-lewis-comments-us-russia-relation-brennan-on-russia-dossier-global-hotspots-facing-trump","Mike Pence on Rep. Lewis' comments, US-Russia relation; Brennan on Russia dossier, global hotspots facing Trump","Mike Pence on Rep. Lewis' comments, US-Russia relation; Brennan on Russia dossier, global hotspots facing Trump","","January 15, 2017","Regrets, when I look at the situation in Syria, I think my heart and a lot of hearts bleeds over what has happened to that beautiful country. And I – I regret that we were not able to find a way to arrest the growth of violence and bloodshed there so that we could make sure that Syria is going to have a future for the – at least the next generation of Syrians. And that's the one area that I'm very – very regretful about."
