web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1571542072-29428","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","","AOC on DC statehood: 'Disenfranchisement' of DC rooted in the 'history of slavery'","https://www.usatoday.com/story/news/politics/2019/09/19/ocasio-cortez-disenfranchisement-d-c-rooted-legacy-slavery/2375336001/","AOC on DC statehood: 'Disenfranchisement' of DC rooted in the 'history of slavery'","Representative Ocasio-Cortez told her peers that she had made a student loan payment while attending a hearing on student debt.
    USA TODAY","","Published 2:58 p.m. ET Sept. 19, 2019 | Updated 10:50 a.m. ET Sept. 20, 2019","""Where the disenfranchisement of Puerto Ricans was rooted in the colonialist and imperialistic history that we've had in policies of the United States, the issue of D.C. statehood is rooted in a different evil in our history, which is the history of slavery in the United States,” she added."
"1571542084-29467","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","","'The halls of Congress are no joke': AOC reflects on Congress as she endorses Sanders","https://www.usatoday.com/story/news/politics/2019/10/19/aoc-bernie-sanders-endorsement/4038312002/","'The halls of Congress are no joke': AOC reflects on Congress as she endorses Sanders","Trump and impeachment: Can President Trump block witnesses and subpoenas, and what can Congress do about it? Lawyer and author David Stewart explains.
    Hannah Gaber, USA TODAY","","Published 5:12 p.m. ET Oct. 19, 2019","""The halls of Congress are no joke,"" she continued."
"1571542021-29287","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","","'Passive aggression. It's a lifestyle': Ocasio-Cortez responds to a GOP congressional critic","https://www.usatoday.com/story/news/politics/2019/07/30/alexandria-ocasio-cortez-responds-rep-jody-hices-comments-migrant-detention/1872484001/","'Passive aggression. It's a lifestyle': Ocasio-Cortez responds to a GOP congressional critic","The hearing held by House Democrats targeted the administration's immigration policies and the rapidly deteriorating conditions in detention centers.
    USA TODAY","","Published 7:40 p.m. ET July 30, 2019","More: Chilling first-hand reports of migrant detention centers highlight smell of 'urine, feces,' overcrowded conditions"
"1571542084-29475","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","","'The halls of Congress are no joke': AOC reflects on Congress as she endorses Sanders","https://www.usatoday.com/story/news/politics/2019/10/19/aoc-bernie-sanders-endorsement/4038312002/","'The halls of Congress are no joke': AOC reflects on Congress as she endorses Sanders","Trump and impeachment: Can President Trump block witnesses and subpoenas, and what can Congress do about it? Lawyer and author David Stewart explains.
    Hannah Gaber, USA TODAY","","Published 5:12 p.m. ET Oct. 19, 2019","Sanders said during his speech that he planned to campaign with Ocasio-Cortez, ensuring that Ocasio-Cortez will continue to have a high-profile role in the presidential campaign."
"1571542030-29298","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","","'She should be shot': Ohio man charged after Facebook threat against Ocasio-Cortez","https://www.usatoday.com/story/news/politics/2019/08/10/toledo-ohio-man-charged-after-post-facebook-ocasio-cortez/1975362001/","'She should be shot': Ohio man charged after Facebook threat against Ocasio-Cortez","An Ohio fugitive has been charged with making threats after allegedly writing on Facebook that Rep. Alexandria Ocasio-Cortez quote “should be shot.”
    Buzz60","","Published 11:50 a.m. ET Aug. 10, 2019 | Updated 4:45 p.m. ET Aug. 10, 2019","On August 2, the Capitol Police called Ireland at a number found in public records and asked him if he made the post and if he owned firearms. The Capitol Police said Ireland told them he was ""very proud of that post he made,"" and admitted to owning firearms."
"1571542059-29391","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","","'They’re just mad we look good doing it': AOC responds to story about the price of her hairstyle","https://www.usatoday.com/story/news/politics/2019/10/10/aoc-slams-story-criticizing-her-price-her-hairstyle/3928926002/","Save up to $1,800","The Washington Times published an article and quoted ""sources familiar"" with AOC's hair salon and estimated she spends $300 on her hair.
    USA TODAY","","Published 11:11 a.m. ET Oct. 10, 2019 | Updated 8:01 p.m. ET Oct. 10, 2019","More: Fringe group claims it planned 'eat the babies' stunt at AOC town hall"
"1571542021-29283","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","","'Passive aggression. It's a lifestyle': Ocasio-Cortez responds to a GOP congressional critic","https://www.usatoday.com/story/news/politics/2019/07/30/alexandria-ocasio-cortez-responds-rep-jody-hices-comments-migrant-detention/1872484001/","'Passive aggression. It's a lifestyle': Ocasio-Cortez responds to a GOP congressional critic","The hearing held by House Democrats targeted the administration's immigration policies and the rapidly deteriorating conditions in detention centers.
    USA TODAY","","Published 7:40 p.m. ET July 30, 2019","In another video, Hice visited a warehouse he called a ""miniature Walmart,"" full of basic necessities like socks, toothbrushes, and clothing for detained migrants."
"1571542092-29495","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","","Alexandria Ocasio-Cortez told Bernie Sanders about her endorsement while he was still in the hospital","https://www.usatoday.com/story/news/politics/elections/2019/10/16/aoc-ilhan-omar-told-bernie-sanders-endorsements-after-heart-attack/4003249002/","Alexandria Ocasio-Cortez told Bernie Sanders about her endorsement while he was still in the hospital","Aamer Madhani discusses how Bernie Sanders' health scare brings questions about age to the forefront, not just for Bernie.
    USA TODAY","","Published 7:10 p.m. ET Oct. 16, 2019","Sanders is currently trailing former Vice President Joe Biden, 76, and Massachusetts Sen. Elizabeth Warren, 70, according to a rolling average of national polls by RealClearPolitics. The three frontrunners are the oldest Democrats in the race. President Donald Trump is 73 years old."
"1571542086-29482","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","","President Trump calls Ocasio-Cortez 'wack job' in series of tweets","https://www.usatoday.com/videos/news/politics/2019/10/04/president-trump-calls-ocasio-cortez-wack-job-series-tweets/3862747002/","Ocasio-Cortez tells Trump better to be 'wack job' than 'criminal who betrays our country'","null","","null",""
"1571542051-29364","https://www.usatoday.com/search/?q=alexandria%20ocasio-cortez","","","AOC says bigger scandal than Trump's 'lawbreaking behavior' is Dems' refusal to impeach","https://www.usatoday.com/story/news/politics/2019/09/22/aoc-says-bigger-scandal-than-ukraine-dems-refusal-impeach-trump/2410671001/","AOC says bigger scandal than Trump's 'lawbreaking behavior' is Dems' refusal to impeach","Biden's son Hunter had business interests in Ukraine, said Trump is using his power to get a foreign government to find dirt on a political rival.
    Wochit, Wochit","Nicholas Wu","Published 11:46 a.m. ET Sept. 22, 2019 | Updated 1:34 p.m. ET Sept. 22, 2019",""
